stock_code,forecast_origin,target_month,lag_1,lag_2,lag_3,rolling_mean_3,rolling_mean_6,rolling_median_6,rolling_std_3,rolling_max_6,nonzero_months_6,months_since_last_sale,product_age_months,invoice_count_lag_1,avg_unit_price_lag_1,target_month_of_year,target_quarter,y,is_active
21198,2010-04,2010-05,7,4,41,17.333333,20.600000,15.000000,16.779617,41,5,1,5,4,1.894286,5,2,38,True
21198,2010-05,2010-06,38,7,4,16.333333,23.500000,25.500000,15.369523,41,6,1,6,4,1.650000,6,2,42,True
21198,2010-06,2010-07,42,38,7,29.000000,28.000000,37.000000,15.641824,42,6,1,7,4,1.650000,7,3,34,True
21198,2010-07,2010-08,34,42,38,38.000000,27.666667,36.000000,3.265986,42,6,1,8,6,1.700294,8,3,2,True
21198,2010-08,2010-09,2,34,42,26.000000,21.166667,20.500000,17.281975,42,6,1,9,2,1.650000,9,3,8,True
21198,2010-09,2010-10,8,2,34,14.666667,21.833333,21.000000,13.888444,42,6,1,10,2,3.360000,10,4,15,True
21198,2010-10,2010-11,15,8,2,8.333333,23.166667,24.500000,5.312459,42,6,1,11,3,1.992000,11,4,12,True
21198,2010-11,2010-12,12,15,8,11.666667,18.833333,13.500000,2.867442,42,6,1,12,1,1.650000,12,4,96,True
21198,2010-12,2011-01,96,12,15,41.000000,27.833333,13.500000,38.910153,96,6,1,13,2,0.420000,1,1,414,True
21198,2011-01,2011-02,414,96,12,174.000000,91.166667,13.500000,173.135785,414,6,1,14,14,0.521014,2,1,73,True
21198,2011-02,2011-03,73,414,96,194.333333,103.000000,44.000000,155.611339,414,6,1,15,4,0.841233,3,1,24,True
21198,2011-03,2011-04,24,73,414,170.333333,105.666667,48.500000,173.455726,414,6,1,16,2,1.650000,4,2,43,True
21198,2011-04,2011-05,43,24,73,46.666667,110.333333,58.000000,20.171487,414,6,1,17,7,1.726279,5,2,62,True
21198,2011-05,2011-06,62,43,24,43.000000,118.666667,67.500000,15.513435,414,6,1,18,6,1.702903,6,2,58,True
21198,2011-06,2011-07,58,62,43,54.333333,112.333333,60.000000,8.178563,414,6,1,19,6,1.437931,7,3,85,True
21198,2011-07,2011-08,85,58,62,68.333333,57.500000,60.000000,11.897712,85,6,1,20,17,1.283412,8,3,48,True
21198,2011-08,2011-09,48,85,58,63.666667,53.333333,53.000000,15.627611,85,6,1,21,3,1.650000,9,3,50,True
21198,2011-09,2011-10,50,48,85,61.000000,57.666667,54.000000,16.990193,85,6,1,22,4,1.650000,10,4,1,True
21198,2011-10,2011-11,1,50,48,33.000000,50.666667,54.000000,22.642144,85,6,1,23,1,3.290000,11,4,62,True
21199,2010-02,2010-03,21,111,4,45.333333,45.333333,21.000000,46.949145,111,3,1,3,7,1.812857,3,1,51,True
21199,2010-03,2010-04,51,21,111,61.000000,46.750000,36.000000,37.416574,111,4,1,4,6,1.750588,4,2,23,True
21199,2010-04,2010-05,23,51,21,31.666667,42.000000,23.000000,13.695092,111,5,1,5,7,1.947391,5,2,6,True
21199,2010-05,2010-06,6,23,51,26.666667,36.000000,22.000000,18.553227,111,6,1,6,5,2.790000,6,2,74,True
21199,2010-06,2010-07,74,6,23,34.333333,47.666667,37.000000,28.894444,111,6,1,7,8,1.673108,7,3,35,True
21199,2010-07,2010-08,35,74,6,38.333333,35.000000,29.000000,27.860765,74,6,1,8,9,1.747714,8,3,5,True
21199,2010-08,2010-09,5,35,74,38.000000,32.333333,29.000000,28.248894,74,6,1,9,4,3.018000,9,3,2,True
21199,2010-09,2010-10,2,5,35,14.000000,24.166667,14.500000,14.899664,74,6,1,10,2,2.505000,10,4,5,True
21199,2010-10,2010-11,5,2,5,4.000000,21.166667,5.500000,1.414214,74,6,1,11,4,3.018000,11,4,2,True
21199,2010-11,2010-12,2,5,2,3.000000,20.500000,5.000000,1.414214,74,6,1,12,2,2.505000,12,4,63,True
21199,2010-12,2011-01,63,2,5,23.333333,18.666667,5.000000,28.075296,63,6,1,13,5,0.767143,1,1,475,True
21199,2011-01,2011-02,475,63,2,180.000000,92.000000,5.000000,210.077763,475,6,1,14,17,0.538400,2,1,55,True
21199,2011-02,2011-03,55,475,63,197.666667,100.333333,30.000000,196.131475,475,6,1,15,6,0.725636,3,1,49,True
21199,2011-03,2011-04,49,55,475,193.000000,108.166667,52.000000,199.419157,475,6,1,16,5,1.683469,4,2,50,True
21199,2011-04,2011-05,50,49,55,51.333333,115.666667,52.500000,2.624669,475,6,1,17,10,1.715600,5,2,41,True
21199,2011-05,2011-06,41,50,49,46.666667,122.166667,52.500000,4.027682,475,6,1,18,5,1.690000,6,2,31,True
21199,2011-06,2011-07,31,41,50,40.666667,116.833333,49.500000,7.760298,475,6,1,19,4,0.988710,7,3,104,True
21199,2011-07,2011-08,104,31,41,58.666667,55.000000,49.500000,32.314427,104,6,1,20,20,1.192692,8,3,36,True
21199,2011-08,2011-09,36,104,31,57.000000,51.833333,45.000000,33.296646,104,6,1,21,2,1.650000,9,3,1,True
21199,2011-09,2011-10,1,36,104,47.000000,43.833333,38.500000,42.762912,104,6,1,22,1,1.650000,10,4,0,True
21199,2011-10,2011-11,0,1,36,12.333333,35.500000,33.500000,16.739839,104,5,2,23,0,1.650000,11,4,49,True
21200,2010-02,2010-03,4,2,23,9.666667,9.666667,4.000000,9.463380,23,3,1,3,3,2.505000,3,1,32,True
21200,2010-03,2010-04,32,4,2,12.666667,15.250000,13.500000,13.695092,32,4,1,4,4,1.756875,4,2,12,True
21200,2010-04,2010-05,12,32,4,16.000000,14.600000,12.000000,11.775681,32,5,1,5,1,1.650000,5,2,6,True
21200,2010-05,2010-06,6,12,32,16.666667,13.166667,9.000000,11.115555,32,6,1,6,4,3.075000,6,2,33,True
21200,2010-06,2010-07,33,6,12,17.000000,14.833333,9.000000,11.575837,33,6,1,7,10,1.701818,7,3,51,True
21200,2010-07,2010-08,51,33,6,30.000000,23.000000,22.000000,18.493242,51,6,1,8,6,1.717059,8,3,32,True
21200,2010-08,2010-09,32,51,33,38.666667,27.666667,32.000000,8.730534,51,6,1,9,3,1.756875,9,3,8,True
21200,2010-09,2010-10,8,32,51,30.333333,23.666667,22.000000,17.594191,51,6,1,10,3,2.505000,10,4,17,True
21200,2010-10,2010-11,17,8,32,19.000000,24.500000,24.500000,9.899495,51,6,1,11,3,1.650000,11,4,82,True
21200,2010-11,2010-12,82,17,8,35.666667,37.166667,32.500000,32.967998,82,6,1,12,8,1.623415,12,4,109,True
21200,2010-12,2011-01,109,82,17,69.333333,49.833333,41.500000,38.612030,109,6,1,13,7,0.800734,1,1,262,True
21200,2011-01,2011-02,262,109,82,151.000000,85.000000,57.000000,79.259069,262,6,1,14,22,0.921603,2,1,17,True
21200,2011-02,2011-03,17,262,109,129.333333,82.500000,49.500000,101.048943,262,6,1,15,2,1.650000,3,1,48,True
21200,2011-03,2011-04,48,17,262,109.000000,89.166667,65.000000,108.925051,262,6,1,16,7,1.820833,4,2,10,True
21200,2011-04,2011-05,10,48,17,25.000000,88.000000,65.000000,16.512621,262,6,1,17,3,2.962000,5,2,3,True
21200,2011-05,2011-06,3,10,48,20.333333,74.833333,32.500000,19.770910,262,6,1,18,2,3.290000,6,2,17,True
21200,2011-06,2011-07,17,3,10,10.000000,59.500000,17.000000,5.715476,262,6,1,19,3,1.650000,7,3,18,True
21200,2011-07,2011-08,18,17,3,12.666667,18.833333,17.000000,6.847546,48,6,1,20,5,2.287778,8,3,7,True
21200,2011-08,2011-09,7,18,17,14.000000,17.166667,13.500000,4.966555,48,6,1,21,3,2.821429,9,3,170,True
21200,2011-09,2011-10,170,7,18,65.000000,37.500000,13.500000,74.381897,170,6,1,22,7,1.548118,10,4,162,True
21200,2011-10,2011-11,162,170,7,113.000000,62.833333,17.500000,75.024440,170,6,1,23,5,1.472222,11,4,290,True
21201,2010-02,2010-03,41,39,58,46.000000,46.000000,41.000000,8.524475,58,3,1,3,8,2.611220,3,1,104,True
21201,2010-03,2010-04,104,41,39,61.333333,60.500000,49.500000,30.180936,104,4,1,4,8,2.342308,4,2,273,True
21201,2010-04,2010-05,273,104,41,139.333333,103.000000,58.000000,97.953504,273,5,1,5,18,2.233516,5,2,305,True
21201,2010-05,2010-06,305,273,104,227.333333,136.666667,81.000000,88.182891,305,6,1,6,12,2.195902,6,2,196,True
21201,2010-06,2010-07,196,305,273,258.000000,159.666667,150.000000,45.745674,305,6,1,7,20,2.406429,7,3,206,True
21201,2010-07,2010-08,206,196,305,235.666667,187.500000,201.000000,49.195754,305,6,1,8,15,2.345097,8,3,65,True
21201,2010-08,2010-09,65,206,196,155.666667,191.500000,201.000000,64.240866,305,6,1,9,9,2.654154,9,3,93,True
21201,2010-09,2010-10,93,65,206,121.333333,189.666667,201.000000,60.949888,305,6,1,10,13,2.344731,10,4,24,True
21201,2010-10,2010-11,24,93,65,60.666667,148.166667,144.500000,28.335294,305,6,1,11,7,2.550000,11,4,97,True
21201,2010-11,2010-12,97,24,93,71.333333,113.500000,95.000000,33.509534,206,6,1,12,13,2.353196,12,4,40,True
21201,2010-12,2011-01,40,97,24,53.666667,87.500000,79.000000,31.329787,206,6,1,13,7,2.612750,1,1,93,True
21201,2011-01,2011-02,93,40,97,76.666667,68.666667,79.000000,25.978624,97,6,1,14,10,2.424624,2,1,53,True
21201,2011-02,2011-03,53,93,40,62.000000,66.666667,73.000000,22.553640,97,6,1,15,9,2.822830,3,1,82,True
21201,2011-03,2011-04,82,53,93,76.000000,64.833333,67.500000,16.872068,97,6,1,16,6,2.374756,4,2,44,True
21201,2011-04,2011-05,44,82,53,59.666667,68.166667,67.500000,16.213849,97,6,1,17,6,2.714318,5,2,85,True
21201,2011-05,2011-06,85,44,82,70.333333,66.166667,67.500000,18.660713,93,6,1,18,13,2.691765,6,2,99,True
21201,2011-06,2011-07,99,85,44,76.000000,76.000000,83.500000,23.338095,99,6,1,19,11,2.477879,7,3,45,True
21201,2011-07,2011-08,45,99,85,76.333333,68.000000,67.500000,22.881336,99,6,1,20,11,3.460444,8,3,68,True
21201,2011-08,2011-09,68,45,99,70.666667,70.500000,75.000000,22.125902,99,6,1,21,6,2.409559,9,3,164,True
21201,2011-09,2011-10,164,68,45,92.333333,84.166667,76.500000,51.538551,164,6,1,22,5,2.169573,10,4,154,True
21201,2011-10,2011-11,154,164,68,128.666667,102.500000,92.000000,43.091634,164,6,1,23,5,2.129221,11,4,294,True
21202,2010-02,2010-03,2,12,24,12.666667,12.666667,12.000000,8.993825,24,3,1,3,2,2.505000,3,1,13,True
21202,2010-03,2010-04,13,2,12,9.000000,12.750000,12.500000,4.966555,24,4,1,4,2,1.781538,4,2,14,True
21202,2010-04,2010-05,14,13,2,9.666667,13.000000,13.000000,5.436502,24,5,1,5,3,1.650000,5,2,31,True
21202,2010-05,2010-06,31,14,13,19.333333,16.000000,13.500000,8.259674,31,6,1,6,6,1.650000,6,2,28,True
21202,2010-06,2010-07,28,31,14,24.333333,16.666667,13.500000,7.408704,31,6,1,7,4,1.650000,7,3,161,True
21202,2010-07,2010-08,161,28,31,73.333333,41.500000,21.000000,62.001792,161,6,1,8,6,1.471118,8,3,12,True
21202,2010-08,2010-09,12,161,28,67.000000,43.166667,21.000000,66.788223,161,6,1,9,3,1.791667,9,3,16,True
21202,2010-09,2010-10,16,12,161,63.000000,43.666667,22.000000,69.315703,161,6,1,10,3,1.650000,10,4,4,True
21202,2010-10,2010-11,4,16,12,10.666667,42.000000,22.000000,4.988877,161,6,1,11,2,1.650000,11,4,63,True
21202,2010-11,2010-12,63,4,16,27.666667,47.333333,22.000000,25.460209,161,6,1,12,7,1.883333,12,4,193,True
21202,2010-12,2011-01,193,63,4,86.666667,74.833333,39.500000,78.952869,193,6,1,13,2,0.655181,1,1,156,True
21202,2011-01,2011-02,156,193,63,137.333333,74.000000,39.500000,54.689020,193,6,1,14,4,0.726923,2,1,5,True
21202,2011-02,2011-03,5,156,193,118.000000,72.833333,39.500000,81.318305,193,6,1,15,1,3.290000,3,1,39,True
21202,2011-03,2011-04,39,5,156,66.666667,76.666667,51.000000,64.675257,193,6,1,16,4,1.650000,4,2,12,True
21202,2011-04,2011-05,12,39,5,18.666667,78.000000,51.000000,14.659089,193,6,1,17,1,1.650000,5,2,19,True
21202,2011-05,2011-06,19,12,39,23.333333,70.666667,29.000000,11.440668,193,6,1,18,3,3.117368,6,2,10,True
21202,2011-06,2011-07,10,19,12,13.666667,40.166667,15.500000,3.858612,156,6,1,19,4,1.978000,7,3,12,True
21202,2011-07,2011-08,12,10,19,13.666667,16.166667,12.000000,3.858612,39,6,1,20,1,1.650000,8,3,0,True
21202,2011-08,2011-09,0,12,10,7.333333,15.333333,12.000000,5.249339,39,5,2,21,0,1.650000,9,3,15,True
21202,2011-09,2011-10,15,0,12,9.000000,11.333333,12.000000,6.480741,19,5,1,22,3,1.650000,10,4,0,True
21202,2011-10,2011-11,0,15,0,5.000000,9.333333,11.000000,7.071068,19,4,2,23,0,1.650000,11,4,13,True
21203,2010-02,2010-03,99,70,37,68.666667,68.666667,70.000000,25.328947,99,3,1,3,13,1.743030,3,1,139,True
21203,2010-03,2010-04,139,99,70,102.666667,86.250000,84.500000,28.288199,139,4,1,4,21,1.748417,4,2,560,True
21203,2010-04,2010-05,560,139,99,266.000000,181.000000,99.000000,208.529774,560,5,1,5,18,1.510982,5,2,111,True
21203,2010-05,2010-06,111,560,139,270.000000,169.333333,105.000000,205.379324,560,6,1,6,16,1.887027,6,2,173,True
21203,2010-06,2010-07,173,111,560,281.333333,192.000000,125.000000,198.666107,560,6,1,7,24,1.653295,7,3,291,True
21203,2010-07,2010-08,291,173,111,191.666667,228.833333,156.000000,74.660714,560,6,1,8,27,1.621546,8,3,59,True
21203,2010-08,2010-09,59,291,173,174.333333,222.166667,156.000000,94.718296,560,6,1,9,10,1.736949,9,3,0,True
21203,2010-09,2010-10,0,59,291,116.666667,199.000000,142.000000,125.603432,560,5,2,10,0,1.736949,10,4,0,True
21203,2010-10,2010-11,0,0,59,19.666667,105.666667,85.000000,27.812867,291,4,3,11,0,1.736949,11,4,0,True
21203,2010-11,2010-12,0,0,0,0.000000,87.166667,29.500000,0.000000,291,3,4,12,0,1.736949,12,4,0,True
21203,2010-12,2011-01,0,0,0,0.000000,58.333333,0.000000,0.000000,291,2,5,13,0,1.736949,1,1,0,True
21203,2011-01,2011-02,0,0,0,0.000000,9.833333,0.000000,0.000000,59,1,6,14,0,1.736949,2,1,0,True
21204,2010-02,2010-03,34,45,20,33.000000,33.000000,34.000000,10.230673,45,3,1,3,7,2.052353,3,1,101,True
21204,2010-03,2010-04,101,34,45,60.000000,50.000000,39.500000,29.337121,101,4,1,4,17,1.795545,4,2,422,True
21204,2010-04,2010-05,422,101,34,185.666667,124.400000,45.000000,169.336614,422,5,1,5,18,1.523175,5,2,75,True
21204,2010-05,2010-06,75,422,101,199.333333,116.166667,60.000000,157.806492,422,6,1,6,15,1.741200,6,2,62,True
21204,2010-06,2010-07,62,75,422,186.333333,123.166667,68.500000,166.725989,422,6,1,7,12,1.638871,7,3,187,True
21204,2010-07,2010-08,187,62,75,108.000000,146.833333,88.000000,56.112981,422,6,1,8,16,1.532567,8,3,58,True
21204,2010-08,2010-09,58,187,62,102.333333,150.833333,88.000000,59.890641,422,6,1,9,9,1.856379,9,3,18,True
21204,2010-09,2010-10,18,58,187,87.666667,137.000000,68.500000,72.112566,422,6,1,10,3,1.935000,10,4,32,True
21204,2010-10,2010-11,32,18,58,36.000000,72.000000,60.000000,16.573071,187,6,1,11,5,1.650000,11,4,55,True
21204,2010-11,2010-12,55,32,18,35.000000,68.666667,56.500000,15.253415,187,6,1,12,7,1.650000,12,4,3,True
21204,2010-12,2011-01,3,55,32,30.000000,58.833333,43.500000,21.275965,187,6,1,13,2,3.360000,1,1,24,True
21204,2011-01,2011-02,24,3,55,27.333333,31.666667,28.000000,21.359359,58,6,1,14,5,1.650000,2,1,4,True
21204,2011-02,2011-03,4,24,3,10.333333,22.666667,21.000000,9.672412,55,6,1,15,4,2.470000,3,1,75,True
21204,2011-03,2011-04,75,4,24,34.333333,32.166667,28.000000,29.892400,75,6,1,16,8,1.693733,4,2,91,True
21204,2011-04,2011-05,91,75,4,56.666667,42.000000,39.500000,37.809464,91,6,1,17,9,1.650000,5,2,35,True
21204,2011-05,2011-06,35,91,75,67.000000,38.666667,29.500000,23.551362,91,6,1,18,5,2.024857,6,2,39,True
21204,2011-06,2011-07,39,35,91,55.000000,44.666667,37.000000,25.508169,91,6,1,19,9,1.856154,7,3,79,True
21204,2011-07,2011-08,79,39,35,51.000000,53.833333,57.000000,19.866219,91,6,1,20,21,1.638861,8,3,37,True
21204,2011-08,2011-09,37,79,39,51.666667,59.333333,57.000000,19.344824,91,6,1,21,4,1.694324,9,3,53,True
21204,2011-09,2011-10,53,37,79,56.333333,55.666667,46.000000,17.307673,91,6,1,22,7,1.711887,10,4,30,True
21204,2011-10,2011-11,30,53,37,40.000000,45.500000,38.000000,9.626353,79,6,1,23,5,1.759333,11,4,14,True
21205,2010-02,2010-03,10,13,73,32.000000,32.000000,13.000000,29.017236,73,3,1,3,4,2.801000,3,1,73,True
21205,2010-03,2010-04,73,10,13,32.000000,42.250000,43.000000,29.017236,73,4,1,4,8,2.391644,4,2,20,True
21205,2010-04,2010-05,20,73,10,34.333333,37.800000,20.000000,27.644569,73,5,1,5,4,2.550000,5,2,73,True
21205,2010-05,2010-06,73,20,73,55.333333,43.666667,46.500000,24.984440,73,6,1,6,7,2.288493,6,2,66,True
21205,2010-06,2010-07,66,73,20,53.000000,42.500000,43.000000,23.508864,73,6,1,7,12,2.664091,7,3,13,True
21205,2010-07,2010-08,13,66,73,50.666667,42.500000,43.000000,26.787227,73,6,1,8,4,3.515385,8,3,14,True
21205,2010-08,2010-09,14,13,66,31.000000,43.166667,43.000000,24.752104,73,6,1,9,3,2.908571,9,3,18,True
21205,2010-09,2010-10,18,14,13,15.000000,34.000000,19.000000,2.160247,73,6,1,10,3,2.828889,10,4,18,True
21205,2010-10,2010-11,18,18,14,16.666667,33.666667,18.000000,1.885618,73,6,1,11,7,2.550000,11,4,25,True
21205,2010-11,2010-12,25,18,18,20.333333,25.666667,18.000000,3.299832,66,6,1,12,10,2.750800,12,4,19,True
21205,2010-12,2011-01,19,25,18,20.666667,17.833333,18.000000,3.091206,25,6,1,13,7,2.810000,1,1,47,True
21205,2011-01,2011-02,47,19,25,30.333333,23.500000,18.500000,12.036980,47,6,1,14,17,2.511277,2,1,4,True
21205,2011-02,2011-03,4,47,19,23.333333,21.833333,18.500000,17.820089,47,6,1,15,1,2.550000,3,1,24,True
21205,2011-03,2011-04,24,4,47,25.000000,22.833333,21.500000,17.568912,47,6,1,16,6,3.052083,4,2,36,True
21205,2011-04,2011-05,36,24,4,21.333333,25.833333,24.500000,13.199327,47,6,1,17,8,2.550000,5,2,17,True
21205,2011-05,2011-06,17,36,24,25.666667,24.500000,21.500000,7.845735,47,6,1,18,5,2.833529,6,2,12,True
21205,2011-06,2011-07,12,17,36,21.666667,23.333333,20.500000,10.338708,47,6,1,19,5,2.550000,7,3,28,True
21205,2011-07,2011-08,28,12,17,19.000000,20.166667,20.500000,6.683313,36,6,1,20,5,2.550000,8,3,22,True
21205,2011-08,2011-09,22,28,12,20.666667,23.166667,23.000000,6.599663,36,6,1,21,5,2.878636,9,3,24,True
21205,2011-09,2011-10,24,22,28,24.666667,23.166667,23.000000,2.494438,36,6,1,22,2,2.550000,10,4,3,True
21205,2011-10,2011-11,3,24,22,16.333333,17.666667,19.500000,9.463380,28,6,1,23,3,4.156667,11,4,16,True
21206,2010-02,2010-03,97,59,30,62.000000,62.000000,59.000000,27.434771,97,3,1,3,15,1.650000,3,1,102,True
21206,2010-03,2010-04,102,97,59,86.000000,72.000000,78.000000,19.200694,102,4,1,4,16,1.650000,4,2,116,True
21206,2010-04,2010-05,116,102,97,105.000000,80.800000,97.000000,8.041559,116,5,1,5,11,1.567241,5,2,161,True
21206,2010-05,2010-06,161,116,102,126.333333,94.166667,99.500000,25.170530,161,6,1,6,22,1.671242,6,2,83,True
21206,2010-06,2010-07,83,161,116,120.000000,103.000000,99.500000,31.968735,161,6,1,7,15,1.753012,7,3,76,True
21206,2010-07,2010-08,76,83,161,106.666667,105.833333,99.500000,38.525605,161,6,1,8,15,1.897500,8,3,29,True
21206,2010-08,2010-09,29,76,83,62.666667,94.500000,92.500000,23.976841,161,6,1,9,4,1.650000,9,3,57,True
21206,2010-09,2010-10,57,29,76,54.000000,87.000000,79.500000,19.304576,161,6,1,10,7,1.770000,10,4,34,True
21206,2010-10,2010-11,34,57,29,40.000000,73.333333,66.500000,12.192894,161,6,1,11,6,1.650000,11,4,21,True
21206,2010-11,2010-12,21,34,57,37.333333,50.000000,45.500000,14.884742,83,6,1,12,7,1.731429,12,4,323,True
21206,2010-12,2011-01,323,21,34,126.000000,90.000000,45.500000,139.401100,323,6,1,13,6,0.758359,1,1,295,True
21206,2011-01,2011-02,295,323,21,213.000000,126.500000,45.500000,136.244878,323,6,1,14,16,0.871220,2,1,33,True
21206,2011-02,2011-03,33,295,323,217.000000,127.166667,45.500000,130.608831,323,6,1,15,5,1.799091,3,1,151,True
21206,2011-03,2011-04,151,33,295,159.666667,142.833333,92.500000,107.136465,323,6,1,16,10,1.544570,4,2,51,True
21206,2011-04,2011-05,51,151,33,78.333333,145.666667,101.000000,51.905898,323,6,1,17,7,1.682157,5,2,107,True
21206,2011-05,2011-06,107,51,151,103.000000,160.000000,129.000000,40.922691,323,6,1,18,10,1.575607,6,2,81,True
21206,2011-06,2011-07,81,107,51,79.666667,119.666667,94.000000,22.881336,295,6,1,19,15,1.769012,7,3,52,True
21206,2011-07,2011-08,52,81,107,80.000000,79.166667,66.500000,22.464787,151,6,1,20,17,1.701538,8,3,71,True
21206,2011-08,2011-09,71,52,81,68.000000,85.500000,76.000000,12.027746,151,6,1,21,7,1.653380,9,3,45,True
21206,2011-09,2011-10,45,71,52,56.000000,67.833333,61.500000,10.984838,107,6,1,22,4,1.650000,10,4,64,True
21206,2011-10,2011-11,64,45,71,60.000000,70.000000,67.500000,10.984838,107,6,1,23,8,1.701250,11,4,17,True
21207,2010-02,2010-03,75,60,31,55.333333,55.333333,60.000000,18.263503,75,3,1,3,10,1.650000,3,1,159,True
21207,2010-03,2010-04,159,75,60,98.000000,81.250000,67.500000,43.566042,159,4,1,4,21,1.660755,4,2,301,True
21207,2010-04,2010-05,301,159,75,178.333333,125.200000,75.000000,93.271408,301,5,1,5,9,1.485947,5,2,203,True
21207,2010-05,2010-06,203,301,159,221.000000,138.166667,117.000000,59.352057,301,6,1,6,15,1.540197,6,2,502,True
21207,2010-06,2010-07,502,203,301,335.333333,216.666667,181.000000,124.457043,502,6,1,7,15,1.481514,7,3,177,True
21207,2010-07,2010-08,177,502,203,294.000000,236.166667,190.000000,147.460729,502,6,1,8,15,1.560847,8,3,73,True
21207,2010-08,2010-09,73,177,502,250.666667,235.833333,190.000000,182.720795,502,6,1,9,9,1.650000,9,3,670,True
21207,2010-09,2010-10,670,73,177,306.666667,321.000000,252.000000,260.400119,670,6,1,10,14,1.483164,10,4,186,True
21207,2010-10,2010-11,186,670,73,309.666667,301.833333,194.500000,258.936715,670,6,1,11,18,1.662742,11,4,97,True
21207,2010-11,2010-12,97,186,670,317.666667,284.166667,181.500000,251.772825,670,6,1,12,10,1.621546,12,4,34,True
21207,2010-12,2011-01,34,97,186,105.666667,206.166667,137.000000,62.355611,670,6,1,13,7,2.002059,1,1,30,True
21207,2011-01,2011-02,30,34,97,53.666667,181.666667,85.000000,30.684777,670,6,1,14,8,1.649000,2,1,60,True
21207,2011-02,2011-03,60,30,34,41.333333,179.500000,78.500000,13.299958,670,6,1,15,2,1.490000,3,1,108,True
21207,2011-03,2011-04,108,60,30,66.000000,85.833333,78.500000,32.124757,186,6,1,16,8,1.560741,4,2,4,True
21207,2011-04,2011-05,4,108,60,57.333333,55.500000,47.000000,42.499673,108,6,1,17,3,1.640000,5,2,30,True
21207,2011-05,2011-06,30,4,108,47.333333,44.333333,32.000000,44.191502,108,6,1,18,10,1.645333,6,2,162,True
21207,2011-06,2011-07,162,30,4,65.333333,65.666667,45.000000,69.172891,162,6,1,19,12,1.531111,7,3,110,True
21207,2011-07,2011-08,110,162,30,100.666667,79.000000,84.000000,54.291395,162,6,1,20,12,1.561818,8,3,88,True
21207,2011-08,2011-09,88,110,162,120.000000,83.666667,98.000000,31.026870,162,6,1,21,8,1.540455,9,3,179,True
21207,2011-09,2011-10,179,88,110,125.666667,95.500000,99.000000,38.767111,179,6,1,22,17,1.541620,10,4,184,True
21207,2011-10,2011-11,184,179,88,150.333333,125.500000,136.000000,44.123564,184,6,1,23,28,1.595978,11,4,64,True
21208,2010-02,2010-03,9,10,6,8.333333,8.333333,9.000000,1.699673,10,3,1,3,4,2.220000,3,1,3,True
21208,2010-03,2010-04,3,9,10,7.333333,7.000000,7.500000,3.091206,10,4,1,4,2,2.220000,4,2,2,True
21208,2010-04,2010-05,2,3,9,4.666667,6.000000,6.000000,3.091206,10,5,1,5,2,3.360000,5,2,4,True
21208,2010-05,2010-06,4,2,3,3.000000,5.666667,5.000000,0.816497,10,6,1,6,2,3.360000,6,2,30,True
21208,2010-06,2010-07,30,4,2,12.000000,9.666667,6.500000,12.754084,30,6,1,7,4,1.707000,7,3,7,True
21208,2010-07,2010-08,7,30,4,13.666667,9.166667,5.500000,11.614168,30,6,1,8,4,2.871429,8,3,12,True
21208,2010-08,2010-09,12,7,30,16.333333,9.666667,5.500000,9.877022,30,6,1,9,1,1.650000,9,3,4,True
21208,2010-09,2010-10,4,12,7,7.666667,9.833333,5.500000,3.299832,30,6,1,10,2,2.077500,10,4,25,True
21208,2010-10,2010-11,25,4,12,13.666667,13.666667,9.500000,8.653837,30,6,1,11,3,1.650000,11,4,26,True
21208,2010-11,2010-12,26,25,4,18.333333,17.333333,18.500000,10.143416,30,6,1,12,8,2.110385,12,4,3,True
21208,2010-12,2011-01,3,26,25,18.000000,12.833333,9.500000,10.614456,26,6,1,13,2,2.220000,1,1,54,True
21208,2011-01,2011-02,54,3,26,27.666667,20.666667,18.500000,20.853990,54,6,1,14,11,1.644444,2,1,85,True
