stock_code,description,abc_class,period_type,period,model,forecast,safety_stock,target_inventory,actual,n_months,months_included,complete,source,run_id
22422,TOOTHPASTE TUBE PEN,B,month,2011-08,M2_gbm_poisson,76.607877,145.377284,222,45.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22423,REGENCY CAKESTAND 3 TIER,A,month,2011-08,M2_gbm_poisson,1251.345973,640.960892,1893,842.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22424,ENAMEL BREAD BIN CREAM,A,month,2011-08,M2_gbm_poisson,78.668771,42.524252,122,51.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22425,ENAMEL COLANDER CREAM,B,month,2011-08,M2_gbm_poisson,48.948123,24.136172,74,37.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22426,ENAMEL WASH BOWL CREAM,A,month,2011-08,M2_gbm_poisson,83.748230,47.647095,132,58.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22427,ENAMEL FLOWER JUG CREAM,A,month,2011-08,M2_gbm_poisson,224.905856,166.748348,392,237.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22428,ENAMEL FIRE BUCKET CREAM,B,month,2011-08,M2_gbm_poisson,57.138611,33.263486,91,35.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22429,ENAMEL MEASURING JUG CREAM,A,month,2011-08,M2_gbm_poisson,103.643697,105.572707,210,79.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22430,ENAMEL WATERING CAN CREAM,A,month,2011-08,M2_gbm_poisson,73.741536,106.500752,181,35.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22431,WATERING CAN BLUE ELEPHANT,A,month,2011-08,M2_gbm_poisson,261.403006,106.784358,369,141.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22432,WATERING CAN PINK BUNNY,A,month,2011-08,M2_gbm_poisson,209.096096,128.002988,338,95.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22433,WATERING CAN GREEN DINOSAUR,A,month,2011-08,M2_gbm_poisson,150.382594,142.796626,294,60.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22434,BALLOON PUMP WITH 10 BALLOONS,A,month,2011-08,M2_gbm_poisson,98.330102,105.510072,204,28.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22435,SET OF 9 HEART SHAPED BALLOONS,A,month,2011-08,M2_gbm_poisson,208.827444,175.213230,385,299.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22436,12 COLOURED PARTY BALLOONS,B,month,2011-08,M2_gbm_poisson,216.562385,165.291633,382,155.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22437,SET OF 9 BLACK SKULL BALLOONS,A,month,2011-08,M2_gbm_poisson,232.175095,291.802431,524,404.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22438,BALLOON ART MAKE YOUR OWN FLOWERS,B,month,2011-08,M2_gbm_poisson,49.157697,58.042115,108,11.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22439,6 ROCKET BALLOONS,B,month,2011-08,M2_gbm_poisson,188.251740,171.978635,361,72.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22440,BALLOON WATER BOMB PACK OF 35,B,month,2011-08,M2_gbm_poisson,391.385966,460.407229,852,101.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,A,month,2011-08,M2_gbm_poisson,74.288104,91.018651,166,22.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22442,GROW YOUR OWN FLOWERS SET OF 3,A,month,2011-08,M2_gbm_poisson,14.210368,25.249074,40,0.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22443,GROW YOUR OWN HERBS SET OF 3,A,month,2011-08,M2_gbm_poisson,20.956110,37.411834,59,2.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22444,GROW YOUR OWN PLANT IN A CAN,A,month,2011-08,M2_gbm_poisson,3.151406,326.678257,330,0.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22445,PENCIL CASE LIFE IS BEAUTIFUL,A,month,2011-08,M2_gbm_poisson,47.503795,50.124705,98,27.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22446,PIN CUSHION BABUSHKA PINK,B,month,2011-08,M2_gbm_poisson,26.192770,35.342953,62,12.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22447,PIN CUSHION BABUSHKA BLUE,C,month,2011-08,M2_gbm_poisson,26.192770,18.880155,46,1.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22448,PIN CUSHION BABUSHKA RED,B,month,2011-08,M2_gbm_poisson,48.370918,39.036992,88,6.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22449,SILK PURSE BABUSHKA PINK,A,month,2011-08,M2_gbm_poisson,61.097585,79.743131,141,44.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22450,SILK PURSE BABUSHKA BLUE,B,month,2011-08,M2_gbm_poisson,37.923085,43.343268,82,0.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22451,SILK PURSE BABUSHKA RED,A,month,2011-08,M2_gbm_poisson,3.558866,54.733793,59,0.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22452,MEASURING TAPE BABUSHKA PINK,B,month,2011-08,M2_gbm_poisson,57.107394,80.643793,138,64.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22453,MEASURING TAPE BABUSHKA BLUE,B,month,2011-08,M2_gbm_poisson,45.626715,24.361773,70,39.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22454,MEASURING TAPE BABUSHKA RED,A,month,2011-08,M2_gbm_poisson,29.536592,60.765246,91,2.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22456,NATURAL SLATE CHALKBOARD LARGE,A,month,2011-08,M2_gbm_poisson,172.026872,226.535095,399,129.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22457,NATURAL SLATE HEART CHALKBOARD,A,month,2011-08,M2_gbm_poisson,793.942245,580.444398,1375,547.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22458,CAST IRON HOOK GARDEN FORK,A,month,2011-08,M2_gbm_poisson,3.527648,86.852155,91,0.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22459,CAST IRON HOOK GARDEN TROWEL,A,month,2011-08,M2_gbm_poisson,5.138703,90.491913,96,0.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22460,EMBOSSED GLASS TEALIGHT HOLDER,A,month,2011-08,M2_gbm_poisson,228.836326,255.501165,485,134.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22461,SAVOY ART DECO CLOCK,B,month,2011-08,M2_gbm_poisson,82.861833,9.711043,93,40.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22464,HANGING METAL HEART LANTERN,A,month,2011-08,M2_gbm_poisson,240.448707,189.427365,430,202.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22465,HANGING METAL STAR LANTERN,A,month,2011-08,M2_gbm_poisson,99.378532,101.280942,201,54.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22466,FAIRY TALE COTTAGE NIGHTLIGHT,A,month,2011-08,M2_gbm_poisson,103.170166,205.912216,310,107.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22467,GUMBALL COAT RACK,A,month,2011-08,M2_gbm_poisson,639.511295,369.832927,1010,380.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22468,BABUSHKA LIGHTS STRING OF 10,A,month,2011-08,M2_gbm_poisson,53.005342,83.551662,137,10.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22469,HEART OF WICKER SMALL,A,month,2011-08,M2_gbm_poisson,1428.211709,964.981320,2394,600.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22470,HEART OF WICKER LARGE,A,month,2011-08,M2_gbm_poisson,628.776196,796.760815,1426,283.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22471,TV DINNER TRAY AIR HOSTESS,B,month,2011-08,M2_gbm_poisson,10.426759,26.217795,37,6.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22472,TV DINNER TRAY DOLLY GIRL,A,month,2011-08,M2_gbm_poisson,16.509504,27.774307,45,7.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22473,TV DINNER TRAY VINTAGE PAISLEY,B,month,2011-08,M2_gbm_poisson,20.676479,20.431318,42,2.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22474,SPACEBOY TV DINNER TRAY,A,month,2011-08,M2_gbm_poisson,21.544334,36.230686,58,6.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22475,SKULL DESIGN TV DINNER TRAY,B,month,2011-08,M2_gbm_poisson,31.173944,17.172381,49,16.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22476,EMPIRE UNION JACK TV DINNER TRAY,A,month,2011-08,M2_gbm_poisson,48.657734,23.023772,72,6.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22477,WATERING CAN GARDEN MARKER,B,month,2011-08,M2_gbm_poisson,61.153292,113.854354,176,29.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22478,BIRDHOUSE GARDEN MARKER,A,month,2011-08,M2_gbm_poisson,84.072843,85.295091,170,27.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22479,DAISY GARDEN MARKER,B,month,2011-08,M2_gbm_poisson,67.241305,110.860654,179,37.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22480,RED TEA TOWEL CLASSIC DESIGN,B,month,2011-08,M2_gbm_poisson,60.509395,126.529305,188,43.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22481,BLACK TEA TOWEL CLASSIC DESIGN,C,month,2011-08,M2_gbm_poisson,77.857348,59.829853,138,60.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22482,BLUE TEA TOWEL CLASSIC DESIGN,B,month,2011-08,M2_gbm_poisson,29.801817,177.584314,208,0.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22483,RED GINGHAM TEDDY BEAR,A,month,2011-08,M2_gbm_poisson,50.890601,67.354804,119,32.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22485,SET OF 2 WOODEN MARKET CRATES,A,month,2011-08,M2_gbm_poisson,65.192848,57.418125,123,32.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22486,PLASMATRONIC LAMP,C,month,2011-08,M2_gbm_poisson,1.653111,7.761102,10,6.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22487,WHITE WOOD GARDEN PLANT LADDER,A,month,2011-08,M2_gbm_poisson,88.728944,73.427454,163,51.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22488,NATURAL SLATE RECTANGLE CHALKBOARD,A,month,2011-08,M2_gbm_poisson,267.826050,180.164115,448,321.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22489,PACK OF 12 TRADITIONAL CRAYONS,A,month,2011-08,M2_gbm_poisson,1057.191550,599.398572,1657,408.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22491,PACK OF 12 COLOURED PENCILS,A,month,2011-08,M2_gbm_poisson,476.931161,307.018941,784,263.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22492,MINI PAINT SET VINTAGE,A,month,2011-08,M2_gbm_poisson,1736.281228,1210.022538,2947,1589.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22493,PAINT YOUR OWN CANVAS SET,A,month,2011-08,M2_gbm_poisson,125.683043,157.760871,284,835.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22494,EMERGENCY FIRST AID TIN,B,month,2011-08,M2_gbm_poisson,141.553998,173.084527,315,46.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22495,SET OF 2 ROUND TINS CAMEMBERT,B,month,2011-08,M2_gbm_poisson,30.043160,33.022170,64,3.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22496,SET OF 2 ROUND TINS DUTCH CHEESE,B,month,2011-08,M2_gbm_poisson,24.966263,22.717623,48,8.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22497,SET OF 2 TINS VINTAGE BATHROOM,A,month,2011-08,M2_gbm_poisson,25.187116,38.349528,64,20.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22498,WOODEN REGATTA BUNTING,A,month,2011-08,M2_gbm_poisson,71.499839,39.403688,111,19.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22499,WOODEN UNION JACK BUNTING,A,month,2011-08,M2_gbm_poisson,229.189390,195.406367,425,35.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22500,SET OF 2 TINS JARDIN DE PROVENCE,B,month,2011-08,M2_gbm_poisson,18.934026,28.428229,48,9.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22501,PICNIC BASKET WICKER LARGE,A,month,2011-08,M2_gbm_poisson,171.402282,161.028255,333,35.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22502,PICNIC BASKET WICKER SMALL,A,month,2011-08,M2_gbm_poisson,178.120789,157.073224,336,29.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22503,CABIN BAG VINTAGE PAISLEY,B,month,2011-08,M2_gbm_poisson,19.317666,9.402793,29,4.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22504,CABIN BAG VINTAGE RETROSPOT,A,month,2011-08,M2_gbm_poisson,50.131004,26.162476,77,4.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22505,MEMO BOARD COTTAGE DESIGN,A,month,2011-08,M2_gbm_poisson,99.311683,212.094979,312,42.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22507,MEMO BOARD RETROSPOT  DESIGN,A,month,2011-08,M2_gbm_poisson,215.853938,347.480695,564,123.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22508,DOORSTOP RETROSPOT HEART,A,month,2011-08,M2_gbm_poisson,66.314685,41.679374,108,71.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22509,SEWING BOX RETROSPOT DESIGN,A,month,2011-08,M2_gbm_poisson,13.549561,13.222791,27,3.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22510,GINGHAM BABUSHKA DOORSTOP,C,month,2011-08,M2_gbm_poisson,33.811566,33.019877,67,0.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22511,RETROSPOT BABUSHKA DOORSTOP,C,month,2011-08,M2_gbm_poisson,7.677389,31.967645,40,3.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22512,DOORSTOP RACING CAR DESIGN,C,month,2011-08,M2_gbm_poisson,5.650627,13.669223,20,4.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22513,DOORSTOP FOOTBALL DESIGN,B,month,2011-08,M2_gbm_poisson,16.070088,21.148225,38,10.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22514,CHILDS GARDEN SPADE BLUE,B,month,2011-08,M2_gbm_poisson,102.088297,36.600072,139,4.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22515,CHILDS GARDEN SPADE PINK,B,month,2011-08,M2_gbm_poisson,84.162722,58.947021,144,1.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22516,CHILDS GARDEN RAKE BLUE,B,month,2011-08,M2_gbm_poisson,73.448369,34.686683,109,6.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22517,CHILDS GARDEN RAKE PINK,B,month,2011-08,M2_gbm_poisson,40.566512,24.756394,66,7.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22518,CHILDS GARDEN BRUSH BLUE,B,month,2011-08,M2_gbm_poisson,17.673195,56.711681,75,0.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22519,CHILDS GARDEN BRUSH PINK,B,month,2011-08,M2_gbm_poisson,19.540202,32.192479,52,0.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22520,CHILDS GARDEN TROWEL BLUE,B,month,2011-08,M2_gbm_poisson,17.797087,147.298589,166,0.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22521,CHILDS GARDEN TROWEL PINK,B,month,2011-08,M2_gbm_poisson,8.428807,194.786826,204,0.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22522,CHILDS GARDEN FORK BLUE,B,month,2011-08,M2_gbm_poisson,84.420240,104.679219,190,18.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22523,CHILDS GARDEN FORK PINK,B,month,2011-08,M2_gbm_poisson,86.709430,109.731606,197,18.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22524,CHILDRENS GARDEN GLOVES BLUE,B,month,2011-08,M2_gbm_poisson,16.551852,115.584828,133,0.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22525,CHILDRENS GARDEN GLOVES PINK,B,month,2011-08,M2_gbm_poisson,4.397973,68.683280,74,0.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22526,WHEELBARROW FOR CHILDREN,A,month,2011-08,M2_gbm_poisson,26.448486,35.147400,62,2.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22529,MAGIC DRAWING SLATE GO TO THE FAIR,C,month,2011-08,M2_gbm_poisson,46.333761,93.083945,140,72.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22530,MAGIC DRAWING SLATE DOLLY GIRL,A,month,2011-08,M2_gbm_poisson,111.265656,426.182677,538,167.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22531,MAGIC DRAWING SLATE CIRCUS PARADE,B,month,2011-08,M2_gbm_poisson,277.571758,599.019972,877,82.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22532,MAGIC DRAWING SLATE LEAP FROG,C,month,2011-08,M2_gbm_poisson,120.158941,332.017055,453,36.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22533,MAGIC DRAWING SLATE BAKE A CAKE,B,month,2011-08,M2_gbm_poisson,217.780875,443.170599,661,5.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22534,MAGIC DRAWING SLATE SPACEBOY,A,month,2011-08,M2_gbm_poisson,320.159077,615.840971,937,170.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22535,MAGIC DRAWING SLATE BUNNIES,B,month,2011-08,M2_gbm_poisson,147.963340,132.115575,281,100.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22536,MAGIC DRAWING SLATE PURDEY,B,month,2011-08,M2_gbm_poisson,356.375643,475.920994,833,107.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22537,MAGIC DRAWING SLATE DINOSAUR,B,month,2011-08,M2_gbm_poisson,89.417416,150.900786,241,164.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22538,MINI JIGSAW GO TO THE FAIR,C,month,2011-08,M2_gbm_poisson,58.580192,119.433373,179,3.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22539,MINI JIGSAW DOLLY GIRL,B,month,2011-08,M2_gbm_poisson,119.140941,300.368778,420,58.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22540,MINI JIGSAW CIRCUS PARADE,B,month,2011-08,M2_gbm_poisson,139.099365,392.702505,532,269.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22541,MINI JIGSAW LEAP FROG,C,month,2011-08,M2_gbm_poisson,35.270755,96.961911,133,5.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22543,MINI JIGSAW BAKE A CAKE,B,month,2011-08,M2_gbm_poisson,59.043792,135.410150,195,25.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22544,MINI JIGSAW SPACEBOY,B,month,2011-08,M2_gbm_poisson,126.310401,438.259240,565,371.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22545,MINI JIGSAW BUNNIES,B,month,2011-08,M2_gbm_poisson,51.149252,119.877487,172,56.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22546,MINI JIGSAW PURDEY,B,month,2011-08,M2_gbm_poisson,65.421842,329.976056,396,76.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22547,MINI JIGSAW DINOSAUR,C,month,2011-08,M2_gbm_poisson,52.585896,54.867997,108,83.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22548,HEADS AND TAILS SPORTING FUN,B,month,2011-08,M2_gbm_poisson,229.212433,165.986334,396,72.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22549,PICTURE DOMINOES,A,month,2011-08,M2_gbm_poisson,180.984743,298.853985,480,63.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22550,HOLIDAY FUN LUDO,A,month,2011-08,M2_gbm_poisson,115.762488,135.524708,252,15.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22551,PLASTERS IN TIN SPACEBOY,A,month,2011-08,M2_gbm_poisson,490.862469,641.516416,1133,588.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22553,PLASTERS IN TIN SKULLS,A,month,2011-08,M2_gbm_poisson,245.847305,283.729353,530,338.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22554,PLASTERS IN TIN WOODLAND ANIMALS,A,month,2011-08,M2_gbm_poisson,606.981195,670.517667,1278,362.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22555,PLASTERS IN TIN STRONGMAN,A,month,2011-08,M2_gbm_poisson,322.760861,445.015180,768,342.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22556,PLASTERS IN TIN CIRCUS PARADE,A,month,2011-08,M2_gbm_poisson,427.119529,625.807299,1053,413.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22557,PLASTERS IN TIN VINTAGE PAISLEY,A,month,2011-08,M2_gbm_poisson,253.738929,439.719549,694,412.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22558,CLOTHES PEGS RETROSPOT PACK 24,A,month,2011-08,M2_gbm_poisson,695.562390,536.074634,1232,397.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22559,SEASIDE FLYING DISC,B,month,2011-08,M2_gbm_poisson,69.274910,66.155515,136,20.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22560,TRADITIONAL MODELLING CLAY,A,month,2011-08,M2_gbm_poisson,438.882328,411.357444,851,590.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22561,WOODEN SCHOOL COLOURING SET,A,month,2011-08,M2_gbm_poisson,264.394715,203.540674,468,1176.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22562,MONSTERS STENCIL CRAFT,A,month,2011-08,M2_gbm_poisson,75.954897,171.258875,248,94.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22563,HAPPY STENCIL CRAFT,A,month,2011-08,M2_gbm_poisson,222.922695,408.069421,631,110.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22564,ALPHABET STENCIL CRAFT,B,month,2011-08,M2_gbm_poisson,90.549904,303.376230,394,969.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
22565,FELTCRAFT HAIRBANDS PINK AND WHITE,B,month,2011-08,M2_gbm_poisson,65.992975,86.562513,153,67.000000,1,2011-08,True,holdout_simulation,20260824T181001Z-27103c
