stock_code,description,forecast_origin,target_month,model,prediction,lag_1,rolling_mean_3,abc_class,is_active,status
22102,MIRROR MOSAIC T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,42.546602,22,510.000000,C,True,Forecast
22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,2011-11,2011-12,M2_gbm_poisson,26.771621,0,330.666667,B,True,Forecast
22104,MIRROR MOSAIC CANDLE PLATE,2011-11,2011-12,M2_gbm_poisson,40.399336,22,29.333333,C,True,Forecast
22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,2011-11,2011-12,M2_gbm_poisson,36.153219,4,166.333333,C,True,Forecast
22106,MIRROR MOSAIC HURRICANE LAMP,2011-11,2011-12,M2_gbm_poisson,28.701794,14,91.000000,B,True,Forecast
22107,PIZZA PLATE IN BOX,2011-11,2011-12,M2_gbm_poisson,90.976238,162,96.333333,A,True,Forecast
22108,PING! MICROWAVE PLATE,2011-11,2011-12,M2_gbm_poisson,34.180296,27,16.000000,C,True,Forecast
22109,FULL ENGLISH BREAKFAST PLATE,2011-11,2011-12,M2_gbm_poisson,108.883805,248,176.666667,A,True,Forecast
22110,BIRD HOUSE HOT WATER BOTTLE,2011-11,2011-12,M2_gbm_poisson,123.706631,277,162.666667,A,True,Forecast
22111,SCOTTIE DOG HOT WATER BOTTLE,2011-11,2011-12,M2_gbm_poisson,637.590825,982,837.000000,A,True,Forecast
22112,CHOCOLATE HOT WATER BOTTLE,2011-11,2011-12,M2_gbm_poisson,817.691406,1600,1063.666667,A,True,Forecast
22113,GREY HEART HOT WATER BOTTLE,2011-11,2011-12,M2_gbm_poisson,349.406724,681,563.000000,A,True,Forecast
22114,HOT WATER BOTTLE TEA AND SYMPATHY,2011-11,2011-12,M2_gbm_poisson,870.503277,1815,1276.333333,A,True,Forecast
22115,METAL SIGN EMPIRE TEA,2011-11,2011-12,M2_gbm_poisson,133.706357,204,233.333333,A,True,Forecast
22116,METAL SIGN HIS DINNER IS SERVED,2011-11,2011-12,M2_gbm_poisson,68.442253,93,75.000000,C,True,Forecast
22117,METAL SIGN HER DINNER IS SERVED,2011-11,2011-12,M2_gbm_poisson,26.898096,12,270.666667,B,True,Forecast
22118,JOY WOODEN BLOCK LETTERS,2011-11,2011-12,M2_gbm_poisson,39.444911,31,29.000000,B,True,Forecast
22119,PEACE WOODEN BLOCK LETTERS,2011-11,2011-12,M2_gbm_poisson,42.322305,30,31.000000,A,True,Forecast
22120,WELCOME  WOODEN BLOCK LETTERS,2011-11,2011-12,M2_gbm_poisson,50.625872,80,44.666667,A,True,Forecast
22121,NOEL WOODEN BLOCK LETTERS,2011-11,2011-12,M2_gbm_poisson,62.746012,87,57.333333,A,True,Forecast
22123,PING MICROWAVE APRON,2011-11,2011-12,M2_gbm_poisson,51.735915,54,50.666667,B,True,Forecast
22124,SET OF 2 TEA TOWELS PING MICROWAVE,2011-11,2011-12,M2_gbm_poisson,21.969301,14,13.000000,C,True,Forecast
22125,UNION JACK HOT WATER BOTTLE,2011-11,2011-12,M2_gbm_poisson,14.525985,12,4.000000,A,True,Forecast
22128,PARTY CONES CANDY ASSORTED,2011-11,2011-12,M2_gbm_poisson,59.373519,133,202.333333,A,True,Forecast
22129,PARTY CONES CANDY TREE DECORATION,2011-11,2011-12,M2_gbm_poisson,140.844647,295,140.666667,B,True,Forecast
22130,PARTY CONE CHRISTMAS DECORATION,2011-11,2011-12,M2_gbm_poisson,308.982753,960,526.000000,A,True,Forecast
22131,FOOD CONTAINER SET 3 LOVE HEART,2011-11,2011-12,M2_gbm_poisson,102.930986,201,197.000000,A,True,Forecast
22132,RED LOVE HEART SHAPE CUP,2011-11,2011-12,M2_gbm_poisson,68.152828,153,107.666667,B,True,Forecast
22133,PINK LOVE HEART SHAPE CUP,2011-11,2011-12,M2_gbm_poisson,54.649808,37,80.333333,B,True,Forecast
22134,MINI LADLE LOVE HEART RED,2011-11,2011-12,M2_gbm_poisson,57.788081,59,38.000000,C,True,Forecast
22135,MINI LADLE LOVE HEART PINK,2011-11,2011-12,M2_gbm_poisson,54.143378,65,53.333333,C,True,Forecast
22136,LOVE HEART SOCK HANGER,2011-11,2011-12,M2_gbm_poisson,8.257459,0,6.666667,B,True,Forecast
22137,BATHROOM SET LOVE HEART DESIGN,2011-11,2011-12,M2_gbm_poisson,2.666022,0,0.000000,B,True,Forecast
22138,BAKING SET 9 PIECE RETROSPOT,2011-11,2011-12,M2_gbm_poisson,686.770749,1145,854.666667,A,True,Forecast
22139,RETROSPOT TEA SET CERAMIC 11 PC,2011-11,2011-12,M2_gbm_poisson,513.370389,830,589.333333,A,True,Forecast
22141,CHRISTMAS CRAFT TREE TOP ANGEL,2011-11,2011-12,M2_gbm_poisson,485.068458,969,712.333333,B,True,Forecast
22142,CHRISTMAS CRAFT WHITE FAIRY,2011-11,2011-12,M2_gbm_poisson,449.548819,888,916.333333,B,True,Forecast
22144,CHRISTMAS CRAFT LITTLE FRIENDS,2011-11,2011-12,M2_gbm_poisson,722.040307,1428,1027.000000,A,True,Forecast
22147,FELTCRAFT BUTTERFLY HEARTS,2011-11,2011-12,M2_gbm_poisson,156.638262,72,981.000000,A,True,Forecast
22148,EASTER CRAFT 4 CHICKS,2011-11,2011-12,M2_gbm_poisson,23.819926,15,10.333333,A,True,Forecast
22149,FELTCRAFT 6 FLOWER FRIENDS,2011-11,2011-12,M2_gbm_poisson,214.795773,40,788.000000,A,True,Forecast
22150,3 STRIPEY MICE FELTCRAFT,2011-11,2011-12,M2_gbm_poisson,202.746587,419,331.333333,A,True,Forecast
22151,PLACE SETTING WHITE HEART,2011-11,2011-12,M2_gbm_poisson,409.459134,687,785.000000,A,True,Forecast
22152,PLACE SETTING WHITE STAR,2011-11,2011-12,M2_gbm_poisson,243.386491,931,487.333333,B,True,Forecast
22153,ANGEL DECORATION STARS ON DRESS,2011-11,2011-12,M2_gbm_poisson,295.533990,814,595.333333,B,True,Forecast
22154,ANGEL DECORATION 3 BUTTONS,2011-11,2011-12,M2_gbm_poisson,389.749979,1083,674.666667,B,True,Forecast
22155,STAR DECORATION RUSTIC,2011-11,2011-12,M2_gbm_poisson,325.723773,846,566.666667,B,True,Forecast
22156,HEART DECORATION WITH PEARLS,2011-11,2011-12,M2_gbm_poisson,140.458457,263,198.333333,A,True,Forecast
22157,ANGEL DECORATION WITH LACE PADDED,2011-11,2011-12,M2_gbm_poisson,3.156296,0,0.000000,B,True,Forecast
22158,3 HEARTS HANGING DECORATION RUSTIC,2011-11,2011-12,M2_gbm_poisson,636.746251,1295,762.000000,A,True,Forecast
22161,HEART DECORATION RUSTIC HANGING,2011-11,2011-12,M2_gbm_poisson,326.500136,626,821.000000,B,True,Forecast
22162,HEART GARLAND RUSTIC PADDED,2011-11,2011-12,M2_gbm_poisson,35.499914,34,12.666667,A,True,Forecast
22163,HEART STRING MEMO HOLDER HANGING,2011-11,2011-12,M2_gbm_poisson,169.633483,393,253.666667,B,True,Forecast
22164,STRING OF STARS CARD HOLDER,2011-11,2011-12,M2_gbm_poisson,36.564550,37,16.333333,C,True,Forecast
22165,"DIAMANTE HEART SHAPED WALL MIRROR,",2011-11,2011-12,M2_gbm_poisson,33.111307,22,18.000000,A,True,Forecast
22166,WALL MIRROR RECTANGLE DIAMANTE PINK,2011-11,2011-12,M2_gbm_poisson,15.880117,11,9.000000,B,True,Forecast
22167,OVAL WALL MIRROR DIAMANTE,2011-11,2011-12,M2_gbm_poisson,27.625856,20,12.000000,A,True,Forecast
22169,FAMILY ALBUM WHITE PICTURE FRAME,2011-11,2011-12,M2_gbm_poisson,77.836570,123,152.666667,A,True,Forecast
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2011-11,2011-12,M2_gbm_poisson,74.262271,110,117.333333,A,True,Forecast
22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2011-11,2011-12,M2_gbm_poisson,67.014264,101,46.666667,A,True,Forecast
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2011-11,2011-12,M2_gbm_poisson,175.085986,319,221.333333,A,True,Forecast
22174,PHOTO CUBE,2011-11,2011-12,M2_gbm_poisson,187.304084,417,275.333333,A,True,Forecast
22175,PINK OWL SOFT TOY,2011-11,2011-12,M2_gbm_poisson,135.006559,292,161.666667,A,True,Forecast
22176,BLUE OWL SOFT TOY,2011-11,2011-12,M2_gbm_poisson,33.323429,0,64.000000,B,True,Forecast
22178,VICTORIAN GLASS HANGING T-LIGHT,2011-11,2011-12,M2_gbm_poisson,1011.916893,1806,2125.333333,A,True,Forecast
22179,SET 10 LIGHTS NIGHT OWL,2011-11,2011-12,M2_gbm_poisson,75.727432,138,104.666667,A,True,Forecast
22180,RETROSPOT LAMP,2011-11,2011-12,M2_gbm_poisson,13.934898,1,26.000000,A,True,Forecast
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,2011-11,2011-12,M2_gbm_poisson,76.765904,137,76.000000,B,True,Forecast
22182,CAKE STAND VICTORIAN FILIGREE SMALL,2011-11,2011-12,M2_gbm_poisson,31.132158,18,23.000000,B,True,Forecast
22183,CAKE STAND VICTORIAN FILIGREE MED,2011-11,2011-12,M2_gbm_poisson,4.343365,1,0.333333,A,True,Forecast
22185,SLATE TILE NATURAL HANGING,2011-11,2011-12,M2_gbm_poisson,87.043654,197,134.000000,A,True,Forecast
22186,RED STAR CARD HOLDER,2011-11,2011-12,M2_gbm_poisson,142.911586,288,252.333333,A,True,Forecast
22187,GREEN CHRISTMAS TREE CARD HOLDER,2011-11,2011-12,M2_gbm_poisson,260.597719,565,382.000000,A,True,Forecast
22188,BLACK HEART CARD HOLDER,2011-11,2011-12,M2_gbm_poisson,134.569545,232,251.000000,A,True,Forecast
22189,CREAM HEART CARD HOLDER,2011-11,2011-12,M2_gbm_poisson,284.323047,458,523.666667,A,True,Forecast
22190,LOCAL CAFE MUG,2011-11,2011-12,M2_gbm_poisson,49.723383,55,40.333333,B,True,Forecast
22191,IVORY DINER WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,77.092480,98,114.000000,A,True,Forecast
22192,BLUE DINER WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,70.405628,71,92.333333,A,True,Forecast
22193,RED DINER WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,78.040066,116,201.666667,A,True,Forecast
22194,BLACK DINER WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,2.346098,0,0.000000,B,True,Forecast
22195,LARGE HEART MEASURING SPOONS,2011-11,2011-12,M2_gbm_poisson,152.442831,294,216.000000,A,True,Forecast
22196,SMALL HEART MEASURING SPOONS,2011-11,2011-12,M2_gbm_poisson,197.922335,423,337.666667,A,True,Forecast
22197,SMALL POPCORN HOLDER,2011-11,2011-12,M2_gbm_poisson,2295.965380,12452,7517.000000,A,True,Forecast
22199,FRYING PAN RED RETROSPOT,2011-11,2011-12,M2_gbm_poisson,41.199042,35,33.000000,A,True,Forecast
22200,FRYING PAN PINK POLKADOT,2011-11,2011-12,M2_gbm_poisson,40.043511,34,37.333333,A,True,Forecast
22201,FRYING PAN BLUE POLKADOT,2011-11,2011-12,M2_gbm_poisson,20.037825,9,13.000000,B,True,Forecast
22203,MILK PAN RED RETROSPOT,2011-11,2011-12,M2_gbm_poisson,41.787115,33,24.000000,A,True,Forecast
22204,MILK PAN BLUE POLKADOT,2011-11,2011-12,M2_gbm_poisson,14.189800,4,6.333333,B,True,Forecast
22206,"MUG , DOTCOMGIFTSHOP.COM",2011-11,2011-12,M2_gbm_poisson,4.737313,1,0.333333,C,True,Forecast
22207,FRYING PAN UNION FLAG,2011-11,2011-12,M2_gbm_poisson,94.824423,188,158.666667,A,True,Forecast
22208,WOOD STAMP SET THANK YOU,2011-11,2011-12,M2_gbm_poisson,169.624664,367,209.333333,B,True,Forecast
22209,WOOD STAMP SET HAPPY BIRTHDAY,2011-11,2011-12,M2_gbm_poisson,72.700321,88,84.000000,B,True,Forecast
22210,WOOD STAMP SET BEST WISHES,2011-11,2011-12,M2_gbm_poisson,91.808611,155,183.666667,B,True,Forecast
22211,WOOD STAMP SET FLOWERS,2011-11,2011-12,M2_gbm_poisson,96.158425,202,131.333333,B,True,Forecast
22212,FOUR HOOK  WHITE LOVEBIRDS,2011-11,2011-12,M2_gbm_poisson,84.745003,130,109.000000,A,True,Forecast
22214,CANDLE PLATE LACE WHITE,2011-11,2011-12,M2_gbm_poisson,8.621067,2,2.666667,B,True,Forecast
22215,CAKE STAND WHITE TWO TIER LACE,2011-11,2011-12,M2_gbm_poisson,21.743998,11,24.000000,A,True,Forecast
22216,T-LIGHT HOLDER WHITE LACE,2011-11,2011-12,M2_gbm_poisson,29.747333,16,16.000000,B,True,Forecast
22217,T-LIGHT HOLDER HANGING LACE,2011-11,2011-12,M2_gbm_poisson,55.974514,93,45.333333,B,True,Forecast
22219,LOVEBIRD HANGING DECORATION WHITE,2011-11,2011-12,M2_gbm_poisson,267.315697,683,395.000000,A,True,Forecast
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2011-11,2011-12,M2_gbm_poisson,31.969460,27,16.000000,A,True,Forecast
22221,CAKE STAND LOVEBIRD 2 TIER PINK,2011-11,2011-12,M2_gbm_poisson,13.473666,6,6.333333,A,True,Forecast
22222,CAKE PLATE LOVEBIRD WHITE,2011-11,2011-12,M2_gbm_poisson,50.875098,41,38.333333,A,True,Forecast
22223,CAKE PLATE LOVEBIRD PINK,2011-11,2011-12,M2_gbm_poisson,16.777798,9,7.666667,B,True,Forecast
22224,WHITE LOVEBIRD LANTERN,2011-11,2011-12,M2_gbm_poisson,56.107380,77,54.666667,A,True,Forecast
22227,HANGING HEART MIRROR DECORATION,2011-11,2011-12,M2_gbm_poisson,98.276501,233,178.666667,A,True,Forecast
22228,BUNNY WOODEN PAINTED WITH BIRD,2011-11,2011-12,M2_gbm_poisson,56.628187,33,54.666667,B,True,Forecast
22229,BUNNY WOODEN PAINTED WITH FLOWER,2011-11,2011-12,M2_gbm_poisson,42.665797,8,35.333333,C,True,Forecast
22230,JIGSAW TREE WITH WATERING CAN,2011-11,2011-12,M2_gbm_poisson,100.438874,71,146.333333,C,True,Forecast
22231,JIGSAW TREE WITH BIRDHOUSE,2011-11,2011-12,M2_gbm_poisson,57.912627,59,57.333333,B,True,Forecast
22232,JIGSAW TOADSTOOLS 3 PIECE,2011-11,2011-12,M2_gbm_poisson,54.852975,58,68.000000,B,True,Forecast
22233,JIGSAW RABBIT AND BIRDHOUSE,2011-11,2011-12,M2_gbm_poisson,49.945900,19,52.000000,B,True,Forecast
22236,CAKE STAND 3 TIER MAGIC GARDEN,2011-11,2011-12,M2_gbm_poisson,40.731205,46,21.666667,A,True,Forecast
22241,GARLAND WOODEN HAPPY EASTER,2011-11,2011-12,M2_gbm_poisson,22.308104,15,8.666667,A,True,Forecast
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,2011-11,2011-12,M2_gbm_poisson,34.843691,27,16.333333,A,True,Forecast
22244,3 HOOK HANGER MAGIC GARDEN,2011-11,2011-12,M2_gbm_poisson,10.490882,0,46.333333,A,True,Forecast
22245,"HOOK, 1 HANGER ,MAGIC GARDEN",2011-11,2011-12,M2_gbm_poisson,3.135932,0,0.333333,A,True,Forecast
22246,"GARLAND, MAGIC GARDEN 1.8M",2011-11,2011-12,M2_gbm_poisson,53.977469,53,29.000000,B,True,Forecast
22247,BUNNY DECORATION MAGIC GARDEN,2011-11,2011-12,M2_gbm_poisson,7.586596,4,1.666667,B,True,Forecast
22248,DECORATION  PINK CHICK MAGIC GARDEN,2011-11,2011-12,M2_gbm_poisson,29.034016,17,11.666667,C,True,Forecast
22249,DECORATION WHITE CHICK MAGIC GARDEN,2011-11,2011-12,M2_gbm_poisson,14.087358,6,2.333333,B,True,Forecast
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,2011-11,2011-12,M2_gbm_poisson,14.163855,7,4.000000,B,True,Forecast
22251,BIRDHOUSE DECORATION MAGIC GARDEN,2011-11,2011-12,M2_gbm_poisson,32.744696,23,9.666667,B,True,Forecast
22252,BIRDCAGE DECORATION TEALIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,55.064886,82,59.666667,C,True,Forecast
22254,FELT TOADSTOOL LARGE,2011-11,2011-12,M2_gbm_poisson,35.758773,30,16.333333,B,True,Forecast
22255,FELT TOADSTOOL  SMALL,2011-11,2011-12,M2_gbm_poisson,57.866626,100,52.666667,B,True,Forecast
22256,FELT FARM ANIMAL CHICKEN,2011-11,2011-12,M2_gbm_poisson,4.354799,0,0.333333,B,True,Forecast
22257,FELT FARM ANIMAL SHEEP,2011-11,2011-12,M2_gbm_poisson,5.015571,0,2.000000,C,True,Forecast
22258,FELT FARM ANIMAL RABBIT,2011-11,2011-12,M2_gbm_poisson,17.887340,13,4.333333,B,True,Forecast
22260,FELT EGG COSY BLUE RABBIT,2011-11,2011-12,M2_gbm_poisson,40.771187,35,17.333333,B,True,Forecast
22261,FELT EGG COSY WHITE RABBIT,2011-11,2011-12,M2_gbm_poisson,32.299048,26,13.000000,B,True,Forecast
22262,FELT EGG COSY CHICKEN,2011-11,2011-12,M2_gbm_poisson,53.762218,45,42.333333,B,True,Forecast
22263,FELT EGG COSY LADYBIRD,2011-11,2011-12,M2_gbm_poisson,22.577340,16,7.333333,C,True,Forecast
22264,FELT FARM ANIMAL WHITE BUNNY,2011-11,2011-12,M2_gbm_poisson,3.544358,0,0.333333,B,True,Forecast
22265,EASTER DECORATION NATURAL CHICK,2011-11,2011-12,M2_gbm_poisson,17.853610,14,8.000000,B,True,Forecast
22266,EASTER DECORATION HANGING BUNNY,2011-11,2011-12,M2_gbm_poisson,98.310535,137,339.333333,C,True,Forecast
22267,EASTER DECORATION EGG BUNNY,2011-11,2011-12,M2_gbm_poisson,59.614303,70,90.666667,B,True,Forecast
22268,EASTER DECORATION SITTING BUNNY,2011-11,2011-12,M2_gbm_poisson,145.602624,98,127.000000,B,True,Forecast
22269,EGG CUP NATURAL CHICKEN,2011-11,2011-12,M2_gbm_poisson,69.229782,94,154.666667,B,True,Forecast
22270,HAPPY EASTER HANGING DECORATION,2011-11,2011-12,M2_gbm_poisson,15.045351,6,9.666667,B,True,Forecast
22271,FELTCRAFT DOLL ROSIE,2011-11,2011-12,M2_gbm_poisson,144.412494,269,222.333333,A,True,Forecast
22273,FELTCRAFT DOLL MOLLY,2011-11,2011-12,M2_gbm_poisson,331.489479,302,979.666667,A,True,Forecast
22274,FELTCRAFT DOLL EMILY,2011-11,2011-12,M2_gbm_poisson,109.556418,252,188.000000,A,True,Forecast
22276,WASH BAG VINTAGE ROSE PAISLEY,2011-11,2011-12,M2_gbm_poisson,15.610968,3,11.666667,A,True,Forecast
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,2011-11,2011-12,M2_gbm_poisson,47.556471,25,59.333333,B,True,Forecast
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,2011-11,2011-12,M2_gbm_poisson,58.068971,71,49.666667,A,True,Forecast
22279,POCKET BAG BLUE PAISLEY RED SPOT,2011-11,2011-12,M2_gbm_poisson,72.104629,146,57.666667,B,True,Forecast
22280,POCKET BAG PINK PAISELY BROWN SPOT,2011-11,2011-12,M2_gbm_poisson,46.968369,47,22.333333,B,True,Forecast
22281,EASTER TREE YELLOW BIRDS,2011-11,2011-12,M2_gbm_poisson,4.366355,2,0.666667,A,True,Forecast
22282,12 EGG HOUSE PAINTED WOOD,2011-11,2011-12,M2_gbm_poisson,32.133066,22,17.000000,A,True,Forecast
22283,6 EGG HOUSE PAINTED WOOD,2011-11,2011-12,M2_gbm_poisson,33.292258,22,20.666667,A,True,Forecast
22284,HEN HOUSE DECORATION,2011-11,2011-12,M2_gbm_poisson,48.573635,43,53.666667,A,True,Forecast
22285,"DECORATION HEN ON NEST, HANGING",2011-11,2011-12,M2_gbm_poisson,33.255765,21,35.666667,A,True,Forecast
22286,"DECORATION , WOBBLY RABBIT , METAL",2011-11,2011-12,M2_gbm_poisson,69.459599,61,94.000000,B,True,Forecast
22287,"DECORATION , WOBBLY CHICKEN, METAL",2011-11,2011-12,M2_gbm_poisson,59.021510,66,75.333333,B,True,Forecast
22288,HANGING METAL RABBIT DECORATION,2011-11,2011-12,M2_gbm_poisson,7.586596,3,1.333333,B,True,Forecast
22289,"DECORATION , HANGING METAL CHICKEN",2011-11,2011-12,M2_gbm_poisson,5.155920,1,0.333333,C,True,Forecast
22291,"SPRING DEC , HANGING CHICK CREAM",2011-11,2011-12,M2_gbm_poisson,18.720918,2,18.666667,A,True,Forecast
22292,HANGING CHICK  YELLOW DECORATION,2011-11,2011-12,M2_gbm_poisson,20.091654,9,13.333333,A,True,Forecast
22293,HANGING CHICK GREEN DECORATION,2011-11,2011-12,M2_gbm_poisson,23.321926,8,16.666667,B,True,Forecast
22294,HEART FILIGREE DOVE  SMALL,2011-11,2011-12,M2_gbm_poisson,255.178112,428,577.333333,A,True,Forecast
22295,HEART FILIGREE DOVE LARGE,2011-11,2011-12,M2_gbm_poisson,136.336061,337,261.666667,A,True,Forecast
22296,HEART IVORY TRELLIS LARGE,2011-11,2011-12,M2_gbm_poisson,124.634317,202,188.333333,A,True,Forecast
22297,HEART IVORY TRELLIS SMALL,2011-11,2011-12,M2_gbm_poisson,186.326800,314,299.666667,A,True,Forecast
22299,PIG KEYRING WITH LIGHT & SOUND,2011-11,2011-12,M2_gbm_poisson,108.206725,260,135.666667,A,True,Forecast
22300,COFFEE MUG DOG + BALL DESIGN,2011-11,2011-12,M2_gbm_poisson,202.342592,524,228.666667,A,True,Forecast
22301,COFFEE MUG CAT + BIRD DESIGN,2011-11,2011-12,M2_gbm_poisson,203.410495,527,271.000000,A,True,Forecast
22302,COFFEE MUG PEARS  DESIGN,2011-11,2011-12,M2_gbm_poisson,188.914191,588,291.333333,A,True,Forecast
22303,COFFEE MUG APPLES DESIGN,2011-11,2011-12,M2_gbm_poisson,220.103258,629,311.333333,A,True,Forecast
22304,COFFEE MUG BLUE PAISLEY DESIGN,2011-11,2011-12,M2_gbm_poisson,175.412202,466,162.333333,A,True,Forecast
22305,COFFEE MUG PINK PAISLEY DESIGN,2011-11,2011-12,M2_gbm_poisson,32.782614,23,14.666667,A,True,Forecast
22306,SILVER MUG BONE CHINA TREE OF LIFE,2011-11,2011-12,M2_gbm_poisson,176.826522,406,327.666667,B,True,Forecast
22307,GOLD MUG BONE CHINA TREE OF LIFE,2011-11,2011-12,M2_gbm_poisson,140.370491,302,213.333333,B,True,Forecast
22308,TEA COSY BLUE STRIPE,2011-11,2011-12,M2_gbm_poisson,45.925078,42,25.333333,B,True,Forecast
22309,TEA COSY RED  STRIPE,2011-11,2011-12,M2_gbm_poisson,53.269840,47,71.000000,B,True,Forecast
22310,IVORY KNITTED MUG COSY,2011-11,2011-12,M2_gbm_poisson,86.012854,234,112.333333,B,True,Forecast
22311,OFFICE MUG WARMER BLACK+SILVER,2011-11,2011-12,M2_gbm_poisson,147.664094,410,212.000000,A,True,Forecast
22312,OFFICE MUG WARMER POLKADOT,2011-11,2011-12,M2_gbm_poisson,82.304614,161,75.000000,A,True,Forecast
22313,OFFICE MUG WARMER PINK,2011-11,2011-12,M2_gbm_poisson,56.247420,42,110.333333,B,True,Forecast
22314,OFFICE MUG WARMER CHOC+BLUE,2011-11,2011-12,M2_gbm_poisson,50.627740,42,43.000000,B,True,Forecast
22315,200 RED + WHITE BENDY STRAWS,2011-11,2011-12,M2_gbm_poisson,58.866997,70,79.000000,B,True,Forecast
22316,200 BENDY SKULL STRAWS,2011-11,2011-12,M2_gbm_poisson,32.158491,28,10.666667,B,True,Forecast
22317,FIVE CATS HANGING DECORATION,2011-11,2011-12,M2_gbm_poisson,20.773657,11,14.000000,B,True,Forecast
22318,FIVE HEART HANGING DECORATION,2011-11,2011-12,M2_gbm_poisson,26.864185,11,22.666667,A,True,Forecast
22319,HAIRCLIPS FORTIES FABRIC ASSORTED,2011-11,2011-12,M2_gbm_poisson,53.654424,60,72.333333,B,True,Forecast
22320,BIRDS MOBILE VINTAGE DESIGN,2011-11,2011-12,M2_gbm_poisson,42.803752,23,24.666667,B,True,Forecast
22321,BIRD DECORATION RED RETROSPOT,2011-11,2011-12,M2_gbm_poisson,54.109669,81,68.333333,B,True,Forecast
22322,BIRD DECORATION GREEN POLKADOT,2011-11,2011-12,M2_gbm_poisson,22.731087,6,11.333333,B,True,Forecast
22324,BLUE POLKADOT KIDS BAG,2011-11,2011-12,M2_gbm_poisson,26.055169,12,42.666667,B,True,Forecast
22325,MOBILE VINTAGE HEARTS,2011-11,2011-12,M2_gbm_poisson,39.776674,31,18.333333,B,True,Forecast
22326,ROUND SNACK BOXES SET OF4 WOODLAND,2011-11,2011-12,M2_gbm_poisson,488.736215,952,818.000000,A,True,Forecast
22327,ROUND SNACK BOXES SET OF 4 SKULLS,2011-11,2011-12,M2_gbm_poisson,92.223295,155,137.666667,A,True,Forecast
22328,ROUND SNACK BOXES SET OF 4 FRUITS,2011-11,2011-12,M2_gbm_poisson,292.347181,546,458.666667,A,True,Forecast
22329,ROUND CONTAINER SET OF 5 RETROSPOT,2011-11,2011-12,M2_gbm_poisson,67.729853,89,108.333333,A,True,Forecast
22331,WOODLAND PARTY BAG + STICKER SET,2011-11,2011-12,M2_gbm_poisson,97.206486,146,189.333333,A,True,Forecast
22332,SKULLS PARTY BAG + STICKER SET,2011-11,2011-12,M2_gbm_poisson,65.641768,90,90.000000,A,True,Forecast
22333,RETROSPOT PARTY BAG + STICKER SET,2011-11,2011-12,M2_gbm_poisson,220.693817,400,387.000000,A,True,Forecast
22334,DINOSAUR PARTY BAG + STICKER SET,2011-11,2011-12,M2_gbm_poisson,52.683991,57,46.000000,B,True,Forecast
22335,HEART DECORATION PAINTED ZINC,2011-11,2011-12,M2_gbm_poisson,123.130683,152,157.333333,A,True,Forecast
22336,DOVE DECORATION PAINTED ZINC,2011-11,2011-12,M2_gbm_poisson,28.235286,0,610.666667,B,True,Forecast
22337,ANGEL DECORATION PAINTED ZINC,2011-11,2011-12,M2_gbm_poisson,130.042685,255,171.666667,B,True,Forecast
22338,STAR DECORATION PAINTED ZINC,2011-11,2011-12,M2_gbm_poisson,902.938763,2000,1322.666667,B,True,Forecast
22339,CHRISTMAS TREE PAINTED ZINC,2011-11,2011-12,M2_gbm_poisson,195.156947,546,706.000000,C,True,Forecast
22340,NOEL GARLAND PAINTED ZINC,2011-11,2011-12,M2_gbm_poisson,284.899685,722,408.333333,C,True,Forecast
22341,LOVE GARLAND PAINTED ZINC,2011-11,2011-12,M2_gbm_poisson,25.555498,11,26.000000,A,True,Forecast
22342,HOME GARLAND PAINTED ZINC,2011-11,2011-12,M2_gbm_poisson,61.323954,62,106.333333,B,True,Forecast
22343,PARTY PIZZA DISH RED RETROSPOT,2011-11,2011-12,M2_gbm_poisson,50.879941,56,58.666667,B,True,Forecast
22344,PARTY PIZZA DISH PINK POLKADOT,2011-11,2011-12,M2_gbm_poisson,28.880428,19,14.666667,C,True,Forecast
22345,PARTY PIZZA DISH BLUE POLKADOT,2011-11,2011-12,M2_gbm_poisson,26.918303,18,10.666667,C,True,Forecast
22346,PARTY PIZZA DISH GREEN POLKADOT,2011-11,2011-12,M2_gbm_poisson,21.850994,21,7.000000,C,True,Forecast
22348,TEA BAG PLATE RED RETROSPOT,2011-11,2011-12,M2_gbm_poisson,214.482810,462,332.000000,A,True,Forecast
22349,DOG BOWL CHASING BALL DESIGN,2011-11,2011-12,M2_gbm_poisson,51.846879,37,78.000000,A,True,Forecast
22350,ILLUSTRATED CAT BOWL,2011-11,2011-12,M2_gbm_poisson,48.806937,33,57.666667,A,True,Forecast
