stock_code,quarter,model,forecast_sum,actual_sum,n_months,complete,months_included,estimate_type
84437A,2010-Q3,M2_gbm_poisson,11.942825,0.000000,3,True,2010-07;2010-08;2010-09,
84447,2010-Q3,B2_ma3,0.000000,0.000000,3,True,2010-07;2010-08;2010-09,
84447,2010-Q3,M2_gbm_poisson,8.782002,0.000000,3,True,2010-07;2010-08;2010-09,
84450A,2010-Q3,B2_ma3,0.000000,0.000000,2,False,2010-07;2010-08,
84450A,2010-Q3,M2_gbm_poisson,4.078974,0.000000,2,False,2010-07;2010-08,
84450B,2010-Q3,B2_ma3,1.333333,0.000000,3,True,2010-07;2010-08;2010-09,
84450B,2010-Q3,M2_gbm_poisson,10.532392,0.000000,3,True,2010-07;2010-08;2010-09,
84452,2010-Q3,B2_ma3,2.999999,0.000000,3,True,2010-07;2010-08;2010-09,
84452,2010-Q3,M2_gbm_poisson,25.632526,0.000000,3,True,2010-07;2010-08;2010-09,
84454,2010-Q3,B2_ma3,1.333333,0.000000,3,True,2010-07;2010-08;2010-09,
84454,2010-Q3,M2_gbm_poisson,11.764205,0.000000,3,True,2010-07;2010-08;2010-09,
84455,2010-Q3,B2_ma3,1.000000,0.000000,3,True,2010-07;2010-08;2010-09,
84455,2010-Q3,M2_gbm_poisson,10.333308,0.000000,3,True,2010-07;2010-08;2010-09,
84456,2010-Q3,B2_ma3,1.999999,0.000000,3,True,2010-07;2010-08;2010-09,
84456,2010-Q3,M2_gbm_poisson,15.179782,0.000000,3,True,2010-07;2010-08;2010-09,
84457,2010-Q3,B2_ma3,2.000000,2.000000,3,True,2010-07;2010-08;2010-09,
84457,2010-Q3,M2_gbm_poisson,12.096807,2.000000,3,True,2010-07;2010-08;2010-09,
84458,2010-Q3,B2_ma3,0.000000,0.000000,3,True,2010-07;2010-08;2010-09,
84458,2010-Q3,M2_gbm_poisson,14.490623,0.000000,3,True,2010-07;2010-08;2010-09,
84459A,2010-Q3,B2_ma3,55.666667,56.000000,3,True,2010-07;2010-08;2010-09,
84459A,2010-Q3,M2_gbm_poisson,81.421476,56.000000,3,True,2010-07;2010-08;2010-09,
84459B,2010-Q3,B2_ma3,60.666667,43.000000,3,True,2010-07;2010-08;2010-09,
84459B,2010-Q3,M2_gbm_poisson,123.620717,43.000000,3,True,2010-07;2010-08;2010-09,
84461,2010-Q3,B2_ma3,0.000000,0.000000,3,True,2010-07;2010-08;2010-09,
84461,2010-Q3,M2_gbm_poisson,7.672997,0.000000,3,True,2010-07;2010-08;2010-09,
84462,2010-Q3,B2_ma3,0.000000,0.000000,3,True,2010-07;2010-08;2010-09,
84462,2010-Q3,M2_gbm_poisson,9.799262,0.000000,3,True,2010-07;2010-08;2010-09,
84464,2010-Q3,B2_ma3,0.000000,0.000000,2,False,2010-07;2010-08,
84464,2010-Q3,M2_gbm_poisson,4.077679,0.000000,2,False,2010-07;2010-08,
84465,2010-Q3,B2_ma3,1.666666,0.000000,3,True,2010-07;2010-08;2010-09,
84465,2010-Q3,M2_gbm_poisson,10.232312,0.000000,3,True,2010-07;2010-08;2010-09,
84466,2010-Q3,B2_ma3,126.333333,0.000000,3,True,2010-07;2010-08;2010-09,
84466,2010-Q3,M2_gbm_poisson,45.706073,0.000000,3,True,2010-07;2010-08;2010-09,
84467,2010-Q3,B2_ma3,86.999999,3.000000,3,True,2010-07;2010-08;2010-09,
84467,2010-Q3,M2_gbm_poisson,25.338306,3.000000,3,True,2010-07;2010-08;2010-09,
84469,2010-Q3,B2_ma3,0.000000,0.000000,3,True,2010-07;2010-08;2010-09,
84469,2010-Q3,M2_gbm_poisson,9.018441,0.000000,3,True,2010-07;2010-08;2010-09,
84472,2010-Q3,B2_ma3,19.333333,0.000000,3,True,2010-07;2010-08;2010-09,
84472,2010-Q3,M2_gbm_poisson,11.447988,0.000000,3,True,2010-07;2010-08;2010-09,
84482,2010-Q3,B2_ma3,7.333334,4.000000,3,True,2010-07;2010-08;2010-09,
84482,2010-Q3,M2_gbm_poisson,27.521611,4.000000,3,True,2010-07;2010-08;2010-09,
84493,2010-Q3,B2_ma3,194.333333,1141.000000,3,True,2010-07;2010-08;2010-09,
84493,2010-Q3,M2_gbm_poisson,55.994206,1141.000000,3,True,2010-07;2010-08;2010-09,
84497,2010-Q3,B2_ma3,43.666667,17.000000,3,True,2010-07;2010-08;2010-09,
84497,2010-Q3,M2_gbm_poisson,128.380148,17.000000,3,True,2010-07;2010-08;2010-09,
84499,2010-Q3,B2_ma3,27.666666,23.000000,3,True,2010-07;2010-08;2010-09,
84499,2010-Q3,M2_gbm_poisson,288.096554,23.000000,3,True,2010-07;2010-08;2010-09,
84507B,2010-Q3,B2_ma3,311.000000,1062.000000,3,True,2010-07;2010-08;2010-09,
84507B,2010-Q3,M2_gbm_poisson,270.364749,1062.000000,3,True,2010-07;2010-08;2010-09,
84507C,2010-Q3,B2_ma3,84.666667,317.000000,3,True,2010-07;2010-08;2010-09,
84507C,2010-Q3,M2_gbm_poisson,93.789774,317.000000,3,True,2010-07;2010-08;2010-09,
84508A,2010-Q3,B2_ma3,862.000000,466.000000,3,True,2010-07;2010-08;2010-09,
84508A,2010-Q3,M2_gbm_poisson,430.999868,466.000000,3,True,2010-07;2010-08;2010-09,
84508B,2010-Q3,B2_ma3,39.666667,11.000000,3,True,2010-07;2010-08;2010-09,
84508B,2010-Q3,M2_gbm_poisson,70.785594,11.000000,3,True,2010-07;2010-08;2010-09,
84508C,2010-Q3,B2_ma3,11.999999,8.000000,3,True,2010-07;2010-08;2010-09,
84508C,2010-Q3,M2_gbm_poisson,35.180790,8.000000,3,True,2010-07;2010-08;2010-09,
84509A,2010-Q3,B2_ma3,185.999999,140.000000,3,True,2010-07;2010-08;2010-09,
84509A,2010-Q3,M2_gbm_poisson,245.169883,140.000000,3,True,2010-07;2010-08;2010-09,
84509B,2010-Q3,B2_ma3,112.000000,107.000000,3,True,2010-07;2010-08;2010-09,
84509B,2010-Q3,M2_gbm_poisson,125.581743,107.000000,3,True,2010-07;2010-08;2010-09,
84509C,2010-Q3,B2_ma3,55.333333,36.000000,3,True,2010-07;2010-08;2010-09,
84509C,2010-Q3,M2_gbm_poisson,93.846724,36.000000,3,True,2010-07;2010-08;2010-09,
84509E,2010-Q3,B2_ma3,22.999999,64.000000,3,True,2010-07;2010-08;2010-09,
84509E,2010-Q3,M2_gbm_poisson,84.785101,64.000000,3,True,2010-07;2010-08;2010-09,
84509F,2010-Q3,B2_ma3,1815.333334,23.000000,3,True,2010-07;2010-08;2010-09,
84509F,2010-Q3,M2_gbm_poisson,79.238273,23.000000,3,True,2010-07;2010-08;2010-09,
84509G,2010-Q3,B2_ma3,66.333334,69.000000,3,True,2010-07;2010-08;2010-09,
84509G,2010-Q3,M2_gbm_poisson,159.419815,69.000000,3,True,2010-07;2010-08;2010-09,
84510A,2010-Q3,B2_ma3,317.333334,289.000000,3,True,2010-07;2010-08;2010-09,
84510A,2010-Q3,M2_gbm_poisson,347.849358,289.000000,3,True,2010-07;2010-08;2010-09,
84510B,2010-Q3,B2_ma3,52.000000,3.000000,3,True,2010-07;2010-08;2010-09,
84510B,2010-Q3,M2_gbm_poisson,88.934561,3.000000,3,True,2010-07;2010-08;2010-09,
84510C,2010-Q3,B2_ma3,24.666667,40.000000,3,True,2010-07;2010-08;2010-09,
84510C,2010-Q3,M2_gbm_poisson,107.964100,40.000000,3,True,2010-07;2010-08;2010-09,
84510E,2010-Q3,B2_ma3,39.000001,105.000000,3,True,2010-07;2010-08;2010-09,
84510E,2010-Q3,M2_gbm_poisson,74.009554,105.000000,3,True,2010-07;2010-08;2010-09,
84510F,2010-Q3,B2_ma3,686.000000,6.000000,3,True,2010-07;2010-08;2010-09,
84510F,2010-Q3,M2_gbm_poisson,114.478517,6.000000,3,True,2010-07;2010-08;2010-09,
84519A,2010-Q3,B2_ma3,77.000000,90.000000,3,True,2010-07;2010-08;2010-09,
84519A,2010-Q3,M2_gbm_poisson,118.982529,90.000000,3,True,2010-07;2010-08;2010-09,
84519B,2010-Q3,B2_ma3,22.666667,41.000000,3,True,2010-07;2010-08;2010-09,
84519B,2010-Q3,M2_gbm_poisson,117.928548,41.000000,3,True,2010-07;2010-08;2010-09,
84520B,2010-Q3,B2_ma3,2801.666666,2669.000000,3,True,2010-07;2010-08;2010-09,
84520B,2010-Q3,M2_gbm_poisson,3011.446937,2669.000000,3,True,2010-07;2010-08;2010-09,
84520D,2010-Q3,B2_ma3,0.000000,0.000000,2,False,2010-07;2010-08,
84520D,2010-Q3,M2_gbm_poisson,6.388506,0.000000,2,False,2010-07;2010-08,
84522,2010-Q3,B2_ma3,8.666666,101.000000,3,True,2010-07;2010-08;2010-09,
84522,2010-Q3,M2_gbm_poisson,72.913306,101.000000,3,True,2010-07;2010-08;2010-09,
84526,2010-Q3,B2_ma3,169.999999,15.000000,3,True,2010-07;2010-08;2010-09,
84526,2010-Q3,M2_gbm_poisson,62.465123,15.000000,3,True,2010-07;2010-08;2010-09,
84527,2010-Q3,B2_ma3,10.000000,1.000000,3,True,2010-07;2010-08;2010-09,
84527,2010-Q3,M2_gbm_poisson,29.748266,1.000000,3,True,2010-07;2010-08;2010-09,
84529A,2010-Q3,B2_ma3,8.000000,0.000000,3,True,2010-07;2010-08;2010-09,
84529A,2010-Q3,M2_gbm_poisson,14.304784,0.000000,3,True,2010-07;2010-08;2010-09,
84529B,2010-Q3,B2_ma3,3.333333,0.000000,3,True,2010-07;2010-08;2010-09,
84529B,2010-Q3,M2_gbm_poisson,11.612435,0.000000,3,True,2010-07;2010-08;2010-09,
84529C,2010-Q3,B2_ma3,32.333334,0.000000,3,True,2010-07;2010-08;2010-09,
84529C,2010-Q3,M2_gbm_poisson,48.335477,0.000000,3,True,2010-07;2010-08;2010-09,
84531A,2010-Q3,B2_ma3,2.666667,18.000000,3,True,2010-07;2010-08;2010-09,
84531A,2010-Q3,M2_gbm_poisson,22.294825,18.000000,3,True,2010-07;2010-08;2010-09,
84531B,2010-Q3,B2_ma3,4.000000,12.000000,3,True,2010-07;2010-08;2010-09,
84531B,2010-Q3,M2_gbm_poisson,28.057853,12.000000,3,True,2010-07;2010-08;2010-09,
84532B,2010-Q3,B2_ma3,0.000000,0.000000,3,True,2010-07;2010-08;2010-09,
84532B,2010-Q3,M2_gbm_poisson,7.659188,0.000000,3,True,2010-07;2010-08;2010-09,
84533B,2010-Q3,B2_ma3,0.000000,0.000000,3,True,2010-07;2010-08;2010-09,
84533B,2010-Q3,M2_gbm_poisson,9.468635,0.000000,3,True,2010-07;2010-08;2010-09,
84534B,2010-Q3,B2_ma3,215.333334,223.000000,3,True,2010-07;2010-08;2010-09,
84534B,2010-Q3,M2_gbm_poisson,276.192084,223.000000,3,True,2010-07;2010-08;2010-09,
84535A,2010-Q3,B2_ma3,0.000000,0.000000,2,False,2010-07;2010-08,
84535A,2010-Q3,M2_gbm_poisson,4.096202,0.000000,2,False,2010-07;2010-08,
84535B,2010-Q3,B2_ma3,287.000001,297.000000,3,True,2010-07;2010-08;2010-09,
84535B,2010-Q3,M2_gbm_poisson,318.172444,297.000000,3,True,2010-07;2010-08;2010-09,
84536A,2010-Q3,B2_ma3,578.666667,615.000000,3,True,2010-07;2010-08;2010-09,
84536A,2010-Q3,M2_gbm_poisson,606.698091,615.000000,3,True,2010-07;2010-08;2010-09,
84536B,2010-Q3,B2_ma3,326.333333,323.000000,3,True,2010-07;2010-08;2010-09,
84536B,2010-Q3,M2_gbm_poisson,370.080262,323.000000,3,True,2010-07;2010-08;2010-09,
84537B,2010-Q3,B2_ma3,0.000000,0.000000,3,True,2010-07;2010-08;2010-09,
84537B,2010-Q3,M2_gbm_poisson,8.812802,0.000000,3,True,2010-07;2010-08;2010-09,
84539,2010-Q3,B2_ma3,1.333334,13.000000,3,True,2010-07;2010-08;2010-09,
84539,2010-Q3,M2_gbm_poisson,12.042870,13.000000,3,True,2010-07;2010-08;2010-09,
84546,2010-Q3,B2_ma3,14.000000,12.000000,3,True,2010-07;2010-08;2010-09,
84546,2010-Q3,M2_gbm_poisson,29.667204,12.000000,3,True,2010-07;2010-08;2010-09,
84548,2010-Q3,B2_ma3,12.000000,6.000000,3,True,2010-07;2010-08;2010-09,
84548,2010-Q3,M2_gbm_poisson,32.316896,6.000000,3,True,2010-07;2010-08;2010-09,
84549,2010-Q3,B2_ma3,1.666667,1.000000,3,True,2010-07;2010-08;2010-09,
84549,2010-Q3,M2_gbm_poisson,16.649938,1.000000,3,True,2010-07;2010-08;2010-09,
84550,2010-Q3,B2_ma3,0.000000,3.000000,3,True,2010-07;2010-08;2010-09,
84550,2010-Q3,M2_gbm_poisson,8.259549,3.000000,3,True,2010-07;2010-08;2010-09,
84555A,2010-Q3,B2_ma3,13.666666,0.000000,3,True,2010-07;2010-08;2010-09,
84555A,2010-Q3,M2_gbm_poisson,23.011303,0.000000,3,True,2010-07;2010-08;2010-09,
84558A,2010-Q3,B2_ma3,246.000000,357.000000,3,True,2010-07;2010-08;2010-09,
84558A,2010-Q3,M2_gbm_poisson,127.006650,357.000000,3,True,2010-07;2010-08;2010-09,
84559A,2010-Q3,B2_ma3,135.333333,213.000000,3,True,2010-07;2010-08;2010-09,
84559A,2010-Q3,M2_gbm_poisson,171.962060,213.000000,3,True,2010-07;2010-08;2010-09,
84559B,2010-Q3,B2_ma3,141.333333,220.000000,3,True,2010-07;2010-08;2010-09,
84559B,2010-Q3,M2_gbm_poisson,169.133939,220.000000,3,True,2010-07;2010-08;2010-09,
84559D,2010-Q3,B2_ma3,11.666667,31.000000,3,True,2010-07;2010-08;2010-09,
84559D,2010-Q3,M2_gbm_poisson,42.009127,31.000000,3,True,2010-07;2010-08;2010-09,
84562A,2010-Q3,B2_ma3,33.000000,36.000000,3,True,2010-07;2010-08;2010-09,
84562A,2010-Q3,M2_gbm_poisson,65.986914,36.000000,3,True,2010-07;2010-08;2010-09,
84562B,2010-Q3,B2_ma3,0.000000,0.000000,1,False,2010-07,
84562B,2010-Q3,M2_gbm_poisson,1.569303,0.000000,1,False,2010-07,
84563A,2010-Q3,B2_ma3,6.666666,12.000000,3,True,2010-07;2010-08;2010-09,
84563A,2010-Q3,M2_gbm_poisson,32.360195,12.000000,3,True,2010-07;2010-08;2010-09,
84563B,2010-Q3,B2_ma3,8.333333,8.000000,3,True,2010-07;2010-08;2010-09,
84563B,2010-Q3,M2_gbm_poisson,30.950156,8.000000,3,True,2010-07;2010-08;2010-09,
84564,2010-Q3,B2_ma3,2.666667,0.000000,3,True,2010-07;2010-08;2010-09,
84564,2010-Q3,M2_gbm_poisson,14.229476,0.000000,3,True,2010-07;2010-08;2010-09,
84567,2010-Q3,B2_ma3,0.000000,0.000000,1,False,2010-07,
84567,2010-Q3,M2_gbm_poisson,1.646744,0.000000,1,False,2010-07,
84568,2010-Q3,B2_ma3,3103.000001,4194.000000,3,True,2010-07;2010-08;2010-09,
84568,2010-Q3,M2_gbm_poisson,2100.245804,4194.000000,3,True,2010-07;2010-08;2010-09,
84569A,2010-Q3,B2_ma3,24.666666,62.000000,3,True,2010-07;2010-08;2010-09,
84569A,2010-Q3,M2_gbm_poisson,159.975868,62.000000,3,True,2010-07;2010-08;2010-09,
84569B,2010-Q3,B2_ma3,25.333334,28.000000,3,True,2010-07;2010-08;2010-09,
84569B,2010-Q3,M2_gbm_poisson,48.844897,28.000000,3,True,2010-07;2010-08;2010-09,
84569C,2010-Q3,B2_ma3,51.000000,63.000000,3,True,2010-07;2010-08;2010-09,
84569C,2010-Q3,M2_gbm_poisson,110.890035,63.000000,3,True,2010-07;2010-08;2010-09,
84569D,2010-Q3,B2_ma3,124.000000,102.000000,3,True,2010-07;2010-08;2010-09,
84569D,2010-Q3,M2_gbm_poisson,167.916398,102.000000,3,True,2010-07;2010-08;2010-09,
84570B,2010-Q3,B2_ma3,0.000000,0.000000,1,False,2010-07,
84570B,2010-Q3,M2_gbm_poisson,1.604902,0.000000,1,False,2010-07,
84575A,2010-Q3,B2_ma3,2.000000,1.000000,3,True,2010-07;2010-08;2010-09,
84575A,2010-Q3,M2_gbm_poisson,10.723702,1.000000,3,True,2010-07;2010-08;2010-09,
84575B,2010-Q3,B2_ma3,0.000000,0.000000,2,False,2010-07;2010-08,
84575B,2010-Q3,M2_gbm_poisson,3.923540,0.000000,2,False,2010-07;2010-08,
84576,2010-Q3,B2_ma3,10.666667,0.000000,3,True,2010-07;2010-08;2010-09,
84576,2010-Q3,M2_gbm_poisson,20.758894,0.000000,3,True,2010-07;2010-08;2010-09,
84578,2010-Q3,B2_ma3,4.333333,0.000000,3,True,2010-07;2010-08;2010-09,
84578,2010-Q3,M2_gbm_poisson,14.712226,0.000000,3,True,2010-07;2010-08;2010-09,
84580,2010-Q3,B2_ma3,121.000000,139.000000,3,True,2010-07;2010-08;2010-09,
84580,2010-Q3,M2_gbm_poisson,166.860440,139.000000,3,True,2010-07;2010-08;2010-09,
84581,2010-Q3,B2_ma3,70.999999,70.000000,3,True,2010-07;2010-08;2010-09,
84581,2010-Q3,M2_gbm_poisson,148.471686,70.000000,3,True,2010-07;2010-08;2010-09,
84582,2010-Q3,B2_ma3,0.000000,0.000000,3,True,2010-07;2010-08;2010-09,
84582,2010-Q3,M2_gbm_poisson,7.412272,0.000000,3,True,2010-07;2010-08;2010-09,
84584,2010-Q3,B2_ma3,41.333333,52.000000,3,True,2010-07;2010-08;2010-09,
84584,2010-Q3,M2_gbm_poisson,75.311793,52.000000,3,True,2010-07;2010-08;2010-09,
84586L,2010-Q3,B2_ma3,0.000000,0.000000,1,False,2010-07,
84586L,2010-Q3,M2_gbm_poisson,1.606372,0.000000,1,False,2010-07,
84592,2010-Q3,B2_ma3,10.000000,31.000000,3,True,2010-07;2010-08;2010-09,
84592,2010-Q3,M2_gbm_poisson,87.660700,31.000000,3,True,2010-07;2010-08;2010-09,
84593,2010-Q3,B2_ma3,4.333333,1.000000,3,True,2010-07;2010-08;2010-09,
84593,2010-Q3,M2_gbm_poisson,12.743511,1.000000,3,True,2010-07;2010-08;2010-09,
84595B,2010-Q3,B2_ma3,3.999999,0.000000,3,True,2010-07;2010-08;2010-09,
84595B,2010-Q3,M2_gbm_poisson,24.349175,0.000000,3,True,2010-07;2010-08;2010-09,
84595E,2010-Q3,B2_ma3,77.333333,121.000000,3,True,2010-07;2010-08;2010-09,
84595E,2010-Q3,M2_gbm_poisson,73.608614,121.000000,3,True,2010-07;2010-08;2010-09,
84596B,2010-Q3,B2_ma3,294.666667,213.000000,3,True,2010-07;2010-08;2010-09,
84596B,2010-Q3,M2_gbm_poisson,320.799656,213.000000,3,True,2010-07;2010-08;2010-09,
84596E,2010-Q3,B2_ma3,123.666667,66.000000,3,True,2010-07;2010-08;2010-09,
84596E,2010-Q3,M2_gbm_poisson,135.452595,66.000000,3,True,2010-07;2010-08;2010-09,
84596F,2010-Q3,B2_ma3,196.000000,202.000000,3,True,2010-07;2010-08;2010-09,
84596F,2010-Q3,M2_gbm_poisson,256.856207,202.000000,3,True,2010-07;2010-08;2010-09,
84596G,2010-Q3,B2_ma3,81.000000,96.000000,3,True,2010-07;2010-08;2010-09,
84596G,2010-Q3,M2_gbm_poisson,128.350880,96.000000,3,True,2010-07;2010-08;2010-09,
84596I,2010-Q3,B2_ma3,0.666667,0.000000,3,True,2010-07;2010-08;2010-09,
84596I,2010-Q3,M2_gbm_poisson,10.607893,0.000000,3,True,2010-07;2010-08;2010-09,
84596J,2010-Q3,B2_ma3,74.666666,28.000000,3,True,2010-07;2010-08;2010-09,
84596J,2010-Q3,M2_gbm_poisson,145.110555,28.000000,3,True,2010-07;2010-08;2010-09,
84596K,2010-Q3,B2_ma3,100.666667,40.000000,3,True,2010-07;2010-08;2010-09,
84596K,2010-Q3,M2_gbm_poisson,116.955956,40.000000,3,True,2010-07;2010-08;2010-09,
84596L,2010-Q3,B2_ma3,75.666667,69.000000,3,True,2010-07;2010-08;2010-09,
84596L,2010-Q3,M2_gbm_poisson,144.300253,69.000000,3,True,2010-07;2010-08;2010-09,
84597B,2010-Q3,B2_ma3,40.000000,6.000000,3,True,2010-07;2010-08;2010-09,
84597B,2010-Q3,M2_gbm_poisson,103.721239,6.000000,3,True,2010-07;2010-08;2010-09,
84597C,2010-Q3,B2_ma3,97.666667,34.000000,3,True,2010-07;2010-08;2010-09,
84597C,2010-Q3,M2_gbm_poisson,137.213418,34.000000,3,True,2010-07;2010-08;2010-09,
84598,2010-Q3,B2_ma3,2313.000000,3647.000000,3,True,2010-07;2010-08;2010-09,
84598,2010-Q3,M2_gbm_poisson,1681.488705,3647.000000,3,True,2010-07;2010-08;2010-09,
84599,2010-Q3,B2_ma3,1.666667,0.000000,3,True,2010-07;2010-08;2010-09,
84599,2010-Q3,M2_gbm_poisson,8.532012,0.000000,3,True,2010-07;2010-08;2010-09,
84600,2010-Q3,B2_ma3,6.666667,12.000000,3,True,2010-07;2010-08;2010-09,
84600,2010-Q3,M2_gbm_poisson,32.394305,12.000000,3,True,2010-07;2010-08;2010-09,
84601A,2010-Q3,B2_ma3,69.666666,17.000000,3,True,2010-07;2010-08;2010-09,
84601A,2010-Q3,M2_gbm_poisson,63.461051,17.000000,3,True,2010-07;2010-08;2010-09,
84608,2010-Q3,B2_ma3,0.000000,0.000000,1,False,2010-07,
84608,2010-Q3,M2_gbm_poisson,1.596143,0.000000,1,False,2010-07,
84609,2010-Q3,B2_ma3,4.333333,4.000000,3,True,2010-07;2010-08;2010-09,
84609,2010-Q3,M2_gbm_poisson,13.999629,4.000000,3,True,2010-07;2010-08;2010-09,
84611B,2010-Q3,B2_ma3,0.666667,2.000000,3,True,2010-07;2010-08;2010-09,
84611B,2010-Q3,M2_gbm_poisson,11.219244,2.000000,3,True,2010-07;2010-08;2010-09,
84612B,2010-Q3,B2_ma3,2.000000,0.000000,3,True,2010-07;2010-08;2010-09,
84612B,2010-Q3,M2_gbm_poisson,11.200782,0.000000,3,True,2010-07;2010-08;2010-09,
84613A,2010-Q3,B2_ma3,5.333333,7.000000,3,True,2010-07;2010-08;2010-09,
84613A,2010-Q3,M2_gbm_poisson,11.866338,7.000000,3,True,2010-07;2010-08;2010-09,
84613C,2010-Q3,B2_ma3,39.666667,1.000000,3,True,2010-07;2010-08;2010-09,
84613C,2010-Q3,M2_gbm_poisson,64.478026,1.000000,3,True,2010-07;2010-08;2010-09,
84614A,2010-Q3,B2_ma3,5.333334,5.000000,3,True,2010-07;2010-08;2010-09,
84614A,2010-Q3,M2_gbm_poisson,11.125486,5.000000,3,True,2010-07;2010-08;2010-09,
84614C,2010-Q3,B2_ma3,0.000000,0.000000,1,False,2010-07,
84614C,2010-Q3,M2_gbm_poisson,1.649042,0.000000,1,False,2010-07,
84615,2010-Q3,B2_ma3,28.000000,0.000000,3,True,2010-07;2010-08;2010-09,
84615,2010-Q3,M2_gbm_poisson,13.886074,0.000000,3,True,2010-07;2010-08;2010-09,
84616,2010-Q3,B2_ma3,5.000000,7.000000,3,True,2010-07;2010-08;2010-09,
84616,2010-Q3,M2_gbm_poisson,12.281063,7.000000,3,True,2010-07;2010-08;2010-09,
84617,2010-Q3,B2_ma3,0.000000,0.000000,1,False,2010-07,
84617,2010-Q3,M2_gbm_poisson,1.809132,0.000000,1,False,2010-07,
84619,2010-Q3,B2_ma3,0.000000,0.000000,3,True,2010-07;2010-08;2010-09,
84619,2010-Q3,M2_gbm_poisson,7.329036,0.000000,3,True,2010-07;2010-08;2010-09,
84620,2010-Q3,B2_ma3,48.666667,26.000000,3,True,2010-07;2010-08;2010-09,
84620,2010-Q3,M2_gbm_poisson,78.227546,26.000000,3,True,2010-07;2010-08;2010-09,
84621,2010-Q3,B2_ma3,1.333333,0.000000,3,True,2010-07;2010-08;2010-09,
84621,2010-Q3,M2_gbm_poisson,9.144242,0.000000,3,True,2010-07;2010-08;2010-09,
84622,2010-Q3,B2_ma3,0.000000,0.000000,2,False,2010-07;2010-08,
84622,2010-Q3,M2_gbm_poisson,3.955968,0.000000,2,False,2010-07;2010-08,
84623,2010-Q3,B2_ma3,0.000000,0.000000,3,True,2010-07;2010-08;2010-09,
84623,2010-Q3,M2_gbm_poisson,7.680095,0.000000,3,True,2010-07;2010-08;2010-09,
84625A,2010-Q3,B2_ma3,51.333333,33.000000,3,True,2010-07;2010-08;2010-09,
84625A,2010-Q3,M2_gbm_poisson,80.413282,33.000000,3,True,2010-07;2010-08;2010-09,
84625B,2010-Q3,B2_ma3,0.000000,0.000000,3,True,2010-07;2010-08;2010-09,
84625B,2010-Q3,M2_gbm_poisson,13.335344,0.000000,3,True,2010-07;2010-08;2010-09,
84625C,2010-Q3,B2_ma3,65.333333,36.000000,3,True,2010-07;2010-08;2010-09,
84625C,2010-Q3,M2_gbm_poisson,151.129006,36.000000,3,True,2010-07;2010-08;2010-09,
84625D,2010-Q3,B2_ma3,76.333334,98.000000,3,True,2010-07;2010-08;2010-09,
84625D,2010-Q3,M2_gbm_poisson,182.279259,98.000000,3,True,2010-07;2010-08;2010-09,
84627,2010-Q3,B2_ma3,18.666667,12.000000,3,True,2010-07;2010-08;2010-09,
84627,2010-Q3,M2_gbm_poisson,41.700165,12.000000,3,True,2010-07;2010-08;2010-09,
84629,2010-Q3,B2_ma3,2.333334,1.000000,3,True,2010-07;2010-08;2010-09,
84629,2010-Q3,M2_gbm_poisson,8.341856,1.000000,3,True,2010-07;2010-08;2010-09,
84630,2010-Q3,B2_ma3,0.000000,0.000000,1,False,2010-07,
84630,2010-Q3,M2_gbm_poisson,1.596143,0.000000,1,False,2010-07,
84631,2010-Q3,B2_ma3,5.000001,6.000000,3,True,2010-07;2010-08;2010-09,
84631,2010-Q3,M2_gbm_poisson,17.330828,6.000000,3,True,2010-07;2010-08;2010-09,
84632,2010-Q3,B2_ma3,3.666667,4.000000,3,True,2010-07;2010-08;2010-09,
84632,2010-Q3,M2_gbm_poisson,9.290607,4.000000,3,True,2010-07;2010-08;2010-09,
84637,2010-Q3,B2_ma3,9.666666,6.000000,3,True,2010-07;2010-08;2010-09,
84637,2010-Q3,M2_gbm_poisson,36.682666,6.000000,3,True,2010-07;2010-08;2010-09,
84638,2010-Q3,B2_ma3,10.000000,5.000000,3,True,2010-07;2010-08;2010-09,
84638,2010-Q3,M2_gbm_poisson,32.215380,5.000000,3,True,2010-07;2010-08;2010-09,
84653,2010-Q3,B2_ma3,0.000000,0.000000,3,True,2010-07;2010-08;2010-09,
84653,2010-Q3,M2_gbm_poisson,8.763051,0.000000,3,True,2010-07;2010-08;2010-09,
84656,2010-Q3,B2_ma3,7.666666,0.000000,3,True,2010-07;2010-08;2010-09,
84656,2010-Q3,M2_gbm_poisson,20.661052,0.000000,3,True,2010-07;2010-08;2010-09,
84657,2010-Q3,B2_ma3,0.333333,0.000000,3,True,2010-07;2010-08;2010-09,
84657,2010-Q3,M2_gbm_poisson,9.270997,0.000000,3,True,2010-07;2010-08;2010-09,
84658,2010-Q3,B2_ma3,16.333333,28.000000,3,True,2010-07;2010-08;2010-09,
84658,2010-Q3,M2_gbm_poisson,47.356311,28.000000,3,True,2010-07;2010-08;2010-09,
84659A,2010-Q3,B2_ma3,81.666666,53.000000,3,True,2010-07;2010-08;2010-09,
84659A,2010-Q3,M2_gbm_poisson,176.994996,53.000000,3,True,2010-07;2010-08;2010-09,
84660A,2010-Q3,B2_ma3,1.000000,3.000000,3,True,2010-07;2010-08;2010-09,
84660A,2010-Q3,M2_gbm_poisson,13.678035,3.000000,3,True,2010-07;2010-08;2010-09,
84660B,2010-Q3,B2_ma3,11.333334,5.000000,3,True,2010-07;2010-08;2010-09,
84660B,2010-Q3,M2_gbm_poisson,33.827360,5.000000,3,True,2010-07;2010-08;2010-09,
