stock_code,description,forecast_origin,horizon,target_month,model,forecast,sigma,sigma_source,n_residuals_product,z,safety_stock,target_inventory,abc_class,status,run_id
23174,REGENCY SUGAR BOWL GREEN,2011-11,1,2011-12,M2_gbm_poisson,159.958415,249.009072,product,6,1.645000,409.619923,570,B,Forecast,20260824T181001Z-27103c
23175,REGENCY MILK JUG PINK,2011-11,1,2011-12,M2_gbm_poisson,175.845502,312.587165,product,6,1.645000,514.205886,691,B,Forecast,20260824T181001Z-27103c
23176,ABC TREASURE BOOK BOX,2011-11,1,2011-12,M2_gbm_poisson,234.755970,234.399470,product,8,1.645000,385.587129,621,B,Forecast,20260824T181001Z-27103c
23177,TREASURE ISLAND BOOK BOX,2011-11,1,2011-12,M2_gbm_poisson,239.566920,186.738492,product,8,1.645000,307.184819,547,B,Forecast,20260824T181001Z-27103c
23178,JAM CLOCK MAGNET,2011-11,1,2011-12,M2_gbm_poisson,40.170302,42.085687,product,8,1.645000,69.230956,110,C,Forecast,20260824T181001Z-27103c
23179,CLOCK MAGNET MUM'S KITCHEN,2011-11,1,2011-12,M2_gbm_poisson,44.078378,46.844034,product,8,1.645000,77.058436,122,C,Forecast,20260824T181001Z-27103c
23180,MUM'S KITCHEN CLOCK,2011-11,1,2011-12,M2_gbm_poisson,19.296161,9.329107,product,8,1.645000,15.346382,35,C,Forecast,20260824T181001Z-27103c
23181,BULL DOG BOTTLE TOP WALL CLOCK,2011-11,1,2011-12,M2_gbm_poisson,34.939163,16.561796,product,8,1.645000,27.244154,63,C,Forecast,20260824T181001Z-27103c
23182,TOILET SIGN OCCUPIED OR VACANT,2011-11,1,2011-12,M2_gbm_poisson,228.021542,166.719673,product,8,1.645000,274.253861,503,B,Forecast,20260824T181001Z-27103c
23183,MOTHER'S KITCHEN SPOON REST,2011-11,1,2011-12,M2_gbm_poisson,32.749559,16.856552,product,8,1.645000,27.729027,61,C,Forecast,20260824T181001Z-27103c
23184,BULL DOG BOTTLE OPENER,2011-11,1,2011-12,M2_gbm_poisson,75.435563,85.751534,product,8,1.645000,141.061273,217,B,Forecast,20260824T181001Z-27103c
23185,FRENCH STYLE STORAGE JAR JAM,2011-11,1,2011-12,M2_gbm_poisson,56.460488,44.651966,product,8,1.645000,73.452484,130,C,Forecast,20260824T181001Z-27103c
23186,FRENCH STYLE STORAGE JAR CAFE,2011-11,1,2011-12,M2_gbm_poisson,154.656482,292.744141,product,8,1.645000,481.564112,637,C,Forecast,20260824T181001Z-27103c
23187,FRENCH STYLE STORAGE JAR BONBONS,2011-11,1,2011-12,M2_gbm_poisson,128.178631,336.655504,product,8,1.645000,553.798304,682,C,Forecast,20260824T181001Z-27103c
23188,VINTAGE  2 METER FOLDING RULER,2011-11,1,2011-12,M2_gbm_poisson,414.908373,7.836625,abc_group,5,1.645000,12.891247,428,C,Forecast,20260824T181001Z-27103c
23189,SET OF 12 FORK CANDLES,2011-11,1,2011-12,M2_gbm_poisson,138.725691,7.836625,abc_group,3,1.645000,12.891247,152,C,Forecast,20260824T181001Z-27103c
23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,2011-11,1,2011-12,M2_gbm_poisson,131.941085,71.319867,product,6,1.645000,117.321182,250,C,Forecast,20260824T181001Z-27103c
23191,BUNDLE OF 3 RETRO NOTE BOOKS,2011-11,1,2011-12,M2_gbm_poisson,182.842486,96.473752,product,6,1.645000,158.699322,342,C,Forecast,20260824T181001Z-27103c
23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,2011-11,1,2011-12,M2_gbm_poisson,335.106507,64.296937,product,6,1.645000,105.768461,441,C,Forecast,20260824T181001Z-27103c
23193,BUFFALO BILL TREASURE BOOK BOX,2011-11,1,2011-12,M2_gbm_poisson,234.229516,257.687815,product,8,1.645000,423.896456,659,B,Forecast,20260824T181001Z-27103c
23194,GYMKHANA TREASURE BOOK BOX,2011-11,1,2011-12,M2_gbm_poisson,233.883491,196.168101,product,8,1.645000,322.696525,557,B,Forecast,20260824T181001Z-27103c
23196,VINTAGE LEAF MAGNETIC NOTEPAD,2011-11,1,2011-12,M2_gbm_poisson,212.964741,7.836625,abc_group,5,1.645000,12.891247,226,C,Forecast,20260824T181001Z-27103c
23197,SKETCHBOOK MAGNETIC SHOPPING LIST,2011-11,1,2011-12,M2_gbm_poisson,168.274371,7.836625,abc_group,5,1.645000,12.891247,182,C,Forecast,20260824T181001Z-27103c
23198,PANTRY MAGNETIC  SHOPPING LIST,2011-11,1,2011-12,M2_gbm_poisson,332.332791,7.836625,abc_group,5,1.645000,12.891247,346,C,Forecast,20260824T181001Z-27103c
23199,JUMBO BAG APPLES,2011-11,1,2011-12,M2_gbm_poisson,987.767658,1001.397340,product,7,1.645000,1647.298624,2636,A,Forecast,20260824T181001Z-27103c
23200,JUMBO BAG PEARS,2011-11,1,2011-12,M2_gbm_poisson,448.607474,373.014486,product,6,1.645000,613.608830,1063,B,Forecast,20260824T181001Z-27103c
23201,JUMBO BAG ALPHABET,2011-11,1,2011-12,M2_gbm_poisson,1140.882627,336.205665,product,7,1.645000,553.058319,1694,A,Forecast,20260824T181001Z-27103c
23202,JUMBO BAG VINTAGE LEAF,2011-11,1,2011-12,M2_gbm_poisson,977.877418,465.701196,product,6,1.645000,766.078467,1744,A,Forecast,20260824T181001Z-27103c
23203,JUMBO BAG VINTAGE DOILY,2011-11,1,2011-12,M2_gbm_poisson,2068.141058,2215.400916,product,6,1.645000,3644.334507,5713,A,Forecast,20260824T181001Z-27103c
23204,CHARLOTTE BAG APPLES DESIGN,2011-11,1,2011-12,M2_gbm_poisson,499.894314,253.579101,product,7,1.645000,417.137621,918,B,Forecast,20260824T181001Z-27103c
23205,CHARLOTTE BAG VINTAGE ALPHABET,2011-11,1,2011-12,M2_gbm_poisson,375.259873,64.373861,product,7,1.645000,105.895002,482,B,Forecast,20260824T181001Z-27103c
23206,LUNCH BAG APPLE DESIGN,2011-11,1,2011-12,M2_gbm_poisson,943.703369,635.520447,product,7,1.645000,1045.431135,1990,A,Forecast,20260824T181001Z-27103c
23207,LUNCH BAG ALPHABET DESIGN,2011-11,1,2011-12,M2_gbm_poisson,507.953362,676.128198,product,7,1.645000,1112.230886,1621,B,Forecast,20260824T181001Z-27103c
23208,LUNCH BAG VINTAGE LEAF DESIGN,2011-11,1,2011-12,M2_gbm_poisson,360.092070,362.434725,product,7,1.645000,596.205123,957,B,Forecast,20260824T181001Z-27103c
23209,LUNCH BAG VINTAGE DOILY,2011-11,1,2011-12,M2_gbm_poisson,993.092528,199.190351,product,6,1.645000,327.668128,1321,A,Forecast,20260824T181001Z-27103c
23210,WHITE ROCKING HORSE HAND PAINTED,2011-11,1,2011-12,M2_gbm_poisson,363.523841,7.836625,abc_group,5,1.645000,12.891247,377,C,Forecast,20260824T181001Z-27103c
23211,RED ROCKING HORSE HAND PAINTED,2011-11,1,2011-12,M2_gbm_poisson,269.606735,7.836625,abc_group,5,1.645000,12.891247,283,C,Forecast,20260824T181001Z-27103c
23212,HEART WREATH DECORATION WITH BELL,2011-11,1,2011-12,M2_gbm_poisson,251.952963,7.836625,abc_group,5,1.645000,12.891247,265,C,Forecast,20260824T181001Z-27103c
23213,STAR WREATH DECORATION WITH BELL,2011-11,1,2011-12,M2_gbm_poisson,255.123109,7.836625,abc_group,5,1.645000,12.891247,269,C,Forecast,20260824T181001Z-27103c
23214,JINGLE BELL HEART ANTIQUE GOLD,2011-11,1,2011-12,M2_gbm_poisson,119.614062,7.836625,abc_group,5,1.645000,12.891247,133,C,Forecast,20260824T181001Z-27103c
23215,JINGLE BELL HEART ANTIQUE SILVER,2011-11,1,2011-12,M2_gbm_poisson,645.763690,7.836625,abc_group,5,1.645000,12.891247,659,C,Forecast,20260824T181001Z-27103c
23216,LAUREL HEART ANTIQUE GOLD,2011-11,1,2011-12,M2_gbm_poisson,67.104709,7.836625,abc_group,5,1.645000,12.891247,80,C,Forecast,20260824T181001Z-27103c
23217,LAUREL HEART ANTIQUE SILVER,2011-11,1,2011-12,M2_gbm_poisson,128.359453,7.836625,abc_group,5,1.645000,12.891247,142,C,Forecast,20260824T181001Z-27103c
23218,LAUREL STAR ANTIQUE GOLD,2011-11,1,2011-12,M2_gbm_poisson,67.654248,7.836625,abc_group,4,1.645000,12.891247,81,C,Forecast,20260824T181001Z-27103c
23219,LAUREL STAR ANTIQUE SILVER,2011-11,1,2011-12,M2_gbm_poisson,84.670168,7.836625,abc_group,5,1.645000,12.891247,98,C,Forecast,20260824T181001Z-27103c
23220,REINDEER HEART DECORATION GOLD,2011-11,1,2011-12,M2_gbm_poisson,154.352800,7.836625,abc_group,5,1.645000,12.891247,168,C,Forecast,20260824T181001Z-27103c
23221,REINDEER HEART DECORATION SILVER,2011-11,1,2011-12,M2_gbm_poisson,243.309514,54.744967,product,6,1.645000,90.055471,334,C,Forecast,20260824T181001Z-27103c
23222,CHRISTMAS TREE HANGING GOLD,2011-11,1,2011-12,M2_gbm_poisson,100.420801,7.836625,abc_group,5,1.645000,12.891247,114,C,Forecast,20260824T181001Z-27103c
23223,CHRISTMAS TREE HANGING SILVER,2011-11,1,2011-12,M2_gbm_poisson,114.071209,7.836625,abc_group,5,1.645000,12.891247,127,C,Forecast,20260824T181001Z-27103c
23224,CHERUB HEART DECORATION GOLD,2011-11,1,2011-12,M2_gbm_poisson,83.758632,7.836625,abc_group,5,1.645000,12.891247,97,C,Forecast,20260824T181001Z-27103c
23225,CHERUB HEART DECORATION SILVER,2011-11,1,2011-12,M2_gbm_poisson,230.020201,7.836625,abc_group,5,1.645000,12.891247,243,C,Forecast,20260824T181001Z-27103c
23226,FILIGREE HEART DAISY WHITE,2011-11,1,2011-12,M2_gbm_poisson,113.154520,134.265748,product,6,1.645000,220.867156,335,C,Forecast,20260824T181001Z-27103c
23227,FILIGREE HEART BUTTERFLY WHITE,2011-11,1,2011-12,M2_gbm_poisson,148.808305,51.544695,product,6,1.645000,84.791023,234,C,Forecast,20260824T181001Z-27103c
23228,FILIGREE HEART BIRD WHITE,2011-11,1,2011-12,M2_gbm_poisson,150.752444,118.571006,product,6,1.645000,195.049305,346,C,Forecast,20260824T181001Z-27103c
23229,VINTAGE DONKEY TAIL GAME,2011-11,1,2011-12,M2_gbm_poisson,224.858750,7.836625,abc_group,5,1.645000,12.891247,238,C,Forecast,20260824T181001Z-27103c
23230,WRAP ALPHABET DESIGN,2011-11,1,2011-12,M2_gbm_poisson,252.180209,387.395578,product,10,1.645000,637.265726,890,B,Forecast,20260824T181001Z-27103c
23231,WRAP DOILEY DESIGN,2011-11,1,2011-12,M2_gbm_poisson,219.344438,267.042103,product,10,1.645000,439.284259,659,B,Forecast,20260824T181001Z-27103c
23232,WRAP VINTAGE LEAF DESIGN,2011-11,1,2011-12,M2_gbm_poisson,399.975437,282.446838,product,10,1.645000,464.625048,865,B,Forecast,20260824T181001Z-27103c
23233,WRAP POPPIES  DESIGN,2011-11,1,2011-12,M2_gbm_poisson,157.303812,218.304999,product,10,1.645000,359.111723,517,C,Forecast,20260824T181001Z-27103c
23234,BISCUIT TIN VINTAGE CHRISTMAS,2011-11,1,2011-12,M2_gbm_poisson,218.695219,7.836625,abc_group,5,1.645000,12.891247,232,C,Forecast,20260824T181001Z-27103c
23235,STORAGE TIN VINTAGE LEAF,2011-11,1,2011-12,M2_gbm_poisson,39.982033,7.836625,abc_group,5,1.645000,12.891247,53,C,Forecast,20260824T181001Z-27103c
23236,STORAGE TIN VINTAGE DOILY,2011-11,1,2011-12,M2_gbm_poisson,258.102814,7.836625,abc_group,5,1.645000,12.891247,271,C,Forecast,20260824T181001Z-27103c
23237,SET OF 4 KNICK KNACK TINS LEAF,2011-11,1,2011-12,M2_gbm_poisson,91.450468,7.836625,abc_group,5,1.645000,12.891247,105,C,Forecast,20260824T181001Z-27103c
23238,SET OF 4 KNICK KNACK TINS LONDON,2011-11,1,2011-12,M2_gbm_poisson,174.869423,7.836625,abc_group,5,1.645000,12.891247,188,C,Forecast,20260824T181001Z-27103c
23239,SET OF 4 KNICK KNACK TINS POPPIES,2011-11,1,2011-12,M2_gbm_poisson,64.233916,7.836625,abc_group,5,1.645000,12.891247,78,C,Forecast,20260824T181001Z-27103c
23240,SET OF 4 KNICK KNACK TINS DOILY,2011-11,1,2011-12,M2_gbm_poisson,320.994004,7.836625,abc_group,5,1.645000,12.891247,334,C,Forecast,20260824T181001Z-27103c
23241,TREASURE TIN GYMKHANA DESIGN,2011-11,1,2011-12,M2_gbm_poisson,199.318578,7.836625,abc_group,5,1.645000,12.891247,213,C,Forecast,20260824T181001Z-27103c
23242,TREASURE TIN BUFFALO BILL,2011-11,1,2011-12,M2_gbm_poisson,131.368261,7.836625,abc_group,5,1.645000,12.891247,145,C,Forecast,20260824T181001Z-27103c
23243,SET OF TEA COFFEE SUGAR TINS PANTRY,2011-11,1,2011-12,M2_gbm_poisson,363.276636,7.836625,abc_group,5,1.645000,12.891247,377,C,Forecast,20260824T181001Z-27103c
23244,ROUND STORAGE TIN VINTAGE LEAF,2011-11,1,2011-12,M2_gbm_poisson,92.934312,7.836625,abc_group,5,1.645000,12.891247,106,C,Forecast,20260824T181001Z-27103c
23245,SET OF 3 REGENCY CAKE TINS,2011-11,1,2011-12,M2_gbm_poisson,573.661992,7.836625,abc_group,5,1.645000,12.891247,587,C,Forecast,20260824T181001Z-27103c
23247,BISCUIT TIN 50'S CHRISTMAS,2011-11,1,2011-12,M2_gbm_poisson,349.582902,7.836625,abc_group,5,1.645000,12.891247,363,C,Forecast,20260824T181001Z-27103c
23249,VINTAGE RED ENAMEL TRIM PLATE,2011-11,1,2011-12,M2_gbm_poisson,69.725333,7.836625,abc_group,5,1.645000,12.891247,83,C,Forecast,20260824T181001Z-27103c
23250,VINTAGE RED TRIM ENAMEL BOWL,2011-11,1,2011-12,M2_gbm_poisson,102.588419,7.836625,abc_group,5,1.645000,12.891247,116,C,Forecast,20260824T181001Z-27103c
23251,VINTAGE RED ENAMEL TRIM MUG,2011-11,1,2011-12,M2_gbm_poisson,131.382269,7.836625,abc_group,5,1.645000,12.891247,145,C,Forecast,20260824T181001Z-27103c
23252,VINTAGE RED ENAMEL TRIM JUG,2011-11,1,2011-12,M2_gbm_poisson,63.040455,7.836625,abc_group,5,1.645000,12.891247,76,C,Forecast,20260824T181001Z-27103c
23253,16 PIECE CUTLERY SET PANTRY DESIGN,2011-11,1,2011-12,M2_gbm_poisson,20.840394,27.985814,product,7,1.645000,46.036664,67,B,Forecast,20260824T181001Z-27103c
23254,CHILDRENS CUTLERY DOLLY GIRL,2011-11,1,2011-12,M2_gbm_poisson,175.071376,113.354556,product,7,1.645000,186.468244,362,B,Forecast,20260824T181001Z-27103c
23255,CHILDRENS CUTLERY CIRCUS PARADE,2011-11,1,2011-12,M2_gbm_poisson,85.373805,64.754754,product,7,1.645000,106.521570,192,B,Forecast,20260824T181001Z-27103c
23256,CHILDRENS CUTLERY SPACEBOY,2011-11,1,2011-12,M2_gbm_poisson,197.384179,157.548784,product,7,1.645000,259.167750,457,B,Forecast,20260824T181001Z-27103c
23263,SET OF 3 WOODEN HEART DECORATIONS,2011-11,1,2011-12,M2_gbm_poisson,591.884838,7.836625,abc_group,5,1.645000,12.891247,605,C,Forecast,20260824T181001Z-27103c
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,2011-11,1,2011-12,M2_gbm_poisson,296.403472,7.836625,abc_group,5,1.645000,12.891247,310,C,Forecast,20260824T181001Z-27103c
23265,SET OF 3 WOODEN TREE DECORATIONS,2011-11,1,2011-12,M2_gbm_poisson,301.091636,7.836625,abc_group,5,1.645000,12.891247,314,C,Forecast,20260824T181001Z-27103c
23266,SET OF 3 WOODEN STOCKING DECORATION,2011-11,1,2011-12,M2_gbm_poisson,300.849433,7.836625,abc_group,5,1.645000,12.891247,314,C,Forecast,20260824T181001Z-27103c
23267,SET OF 4 SANTA PLACE SETTINGS,2011-11,1,2011-12,M2_gbm_poisson,176.786716,7.836625,abc_group,5,1.645000,12.891247,190,C,Forecast,20260824T181001Z-27103c
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,2011-11,1,2011-12,M2_gbm_poisson,35.945929,7.836625,abc_group,5,1.645000,12.891247,49,C,Forecast,20260824T181001Z-27103c
23269,SET OF 2 CERAMIC CHRISTMAS TREES,2011-11,1,2011-12,M2_gbm_poisson,111.301113,7.836625,abc_group,5,1.645000,12.891247,125,C,Forecast,20260824T181001Z-27103c
23270,SET OF 2 CERAMIC PAINTED HEARTS,2011-11,1,2011-12,M2_gbm_poisson,134.772918,7.836625,abc_group,5,1.645000,12.891247,148,C,Forecast,20260824T181001Z-27103c
23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,2011-11,1,2011-12,M2_gbm_poisson,227.363639,7.836625,abc_group,5,1.645000,12.891247,241,C,Forecast,20260824T181001Z-27103c
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,2011-11,1,2011-12,M2_gbm_poisson,52.381001,7.836625,abc_group,5,1.645000,12.891247,66,C,Forecast,20260824T181001Z-27103c
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,2011-11,1,2011-12,M2_gbm_poisson,108.989710,7.836625,abc_group,5,1.645000,12.891247,122,C,Forecast,20260824T181001Z-27103c
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,2011-11,1,2011-12,M2_gbm_poisson,119.733917,7.836625,abc_group,5,1.645000,12.891247,133,C,Forecast,20260824T181001Z-27103c
23275,SET OF 3 HANGING OWLS OLLIE BEAK,2011-11,1,2011-12,M2_gbm_poisson,685.676242,7.836625,abc_group,5,1.645000,12.891247,699,C,Forecast,20260824T181001Z-27103c
23280,FOLDING BUTTERFLY MIRROR HOT PINK,2011-11,1,2011-12,M2_gbm_poisson,122.637190,150.026015,product,6,1.645000,246.792795,370,C,Forecast,20260824T181001Z-27103c
23281,FOLDING BUTTERFLY MIRROR RED,2011-11,1,2011-12,M2_gbm_poisson,62.134746,106.923896,product,6,1.645000,175.889809,239,C,Forecast,20260824T181001Z-27103c
23282,FOLDING BUTTERFLY MIRROR IVORY,2011-11,1,2011-12,M2_gbm_poisson,72.408859,69.906204,product,6,1.645000,114.995705,188,C,Forecast,20260824T181001Z-27103c
23283,DOORMAT VINTAGE LEAF,2011-11,1,2011-12,M2_gbm_poisson,73.898292,116.409343,product,7,1.645000,191.493370,266,B,Forecast,20260824T181001Z-27103c
23284,DOORMAT KEEP CALM AND COME IN,2011-11,1,2011-12,M2_gbm_poisson,548.710834,867.333210,product,7,1.645000,1426.763131,1976,A,Forecast,20260824T181001Z-27103c
23285,PINK VINTAGE SPOT BEAKER,2011-11,1,2011-12,M2_gbm_poisson,277.879872,7.836625,abc_group,5,1.645000,12.891247,291,C,Forecast,20260824T181001Z-27103c
23286,BLUE VINTAGE SPOT BEAKER,2011-11,1,2011-12,M2_gbm_poisson,291.357881,7.836625,abc_group,5,1.645000,12.891247,305,C,Forecast,20260824T181001Z-27103c
23287,RED VINTAGE SPOT BEAKER,2011-11,1,2011-12,M2_gbm_poisson,105.663011,7.836625,abc_group,5,1.645000,12.891247,119,C,Forecast,20260824T181001Z-27103c
23288,GREEN VINTAGE SPOT BEAKER,2011-11,1,2011-12,M2_gbm_poisson,232.998950,7.836625,abc_group,5,1.645000,12.891247,246,C,Forecast,20260824T181001Z-27103c
23289,DOLLY GIRL CHILDRENS BOWL,2011-11,1,2011-12,M2_gbm_poisson,150.430890,7.836625,abc_group,5,1.645000,12.891247,164,C,Forecast,20260824T181001Z-27103c
23290,SPACEBOY CHILDRENS BOWL,2011-11,1,2011-12,M2_gbm_poisson,232.738989,7.836625,abc_group,5,1.645000,12.891247,246,C,Forecast,20260824T181001Z-27103c
23291,DOLLY GIRL CHILDRENS CUP,2011-11,1,2011-12,M2_gbm_poisson,152.076356,7.836625,abc_group,5,1.645000,12.891247,165,C,Forecast,20260824T181001Z-27103c
23292,SPACEBOY CHILDRENS CUP,2011-11,1,2011-12,M2_gbm_poisson,204.765509,7.836625,abc_group,5,1.645000,12.891247,218,C,Forecast,20260824T181001Z-27103c
23293,SET OF 12 FAIRY CAKE BAKING CASES,2011-11,1,2011-12,M2_gbm_poisson,928.155332,7.836625,abc_group,4,1.645000,12.891247,942,C,Forecast,20260824T181001Z-27103c
23294,SET OF 6 SNACK LOAF BAKING CASES,2011-11,1,2011-12,M2_gbm_poisson,444.568886,7.836625,abc_group,4,1.645000,12.891247,458,C,Forecast,20260824T181001Z-27103c
23295,SET OF 12 MINI LOAF BAKING CASES,2011-11,1,2011-12,M2_gbm_poisson,503.840180,7.836625,abc_group,4,1.645000,12.891247,517,C,Forecast,20260824T181001Z-27103c
23296,SET OF 6 TEA TIME BAKING CASES,2011-11,1,2011-12,M2_gbm_poisson,488.582204,7.836625,abc_group,4,1.645000,12.891247,502,C,Forecast,20260824T181001Z-27103c
23297,SET 40 HEART SHAPE PETIT FOUR CASES,2011-11,1,2011-12,M2_gbm_poisson,51.909310,7.836625,abc_group,4,1.645000,12.891247,65,C,Forecast,20260824T181001Z-27103c
23298,SPOTTY BUNTING,2011-11,1,2011-12,M2_gbm_poisson,638.185352,505.776219,product,6,1.645000,832.001881,1471,A,Forecast,20260824T181001Z-27103c
23299,FOOD COVER WITH BEADS SET 2,2011-11,1,2011-12,M2_gbm_poisson,37.607906,65.711299,product,6,1.645000,108.095087,146,B,Forecast,20260824T181001Z-27103c
23300,GARDENERS KNEELING PAD CUP OF TEA,2011-11,1,2011-12,M2_gbm_poisson,726.659940,291.511024,product,6,1.645000,479.535635,1207,B,Forecast,20260824T181001Z-27103c
23301,GARDENERS KNEELING PAD KEEP CALM,2011-11,1,2011-12,M2_gbm_poisson,1063.535743,332.029086,product,6,1.645000,546.187847,1610,B,Forecast,20260824T181001Z-27103c
23302,KNEELING MAT HOUSEWORK  DESIGN,2011-11,1,2011-12,M2_gbm_poisson,110.916829,21.456057,product,6,1.645000,35.295214,147,C,Forecast,20260824T181001Z-27103c
23303,SET 4 PICNIC CUTLERY FONDANT,2011-11,1,2011-12,M2_gbm_poisson,38.651951,7.836625,abc_group,1,1.645000,12.891247,52,C,Forecast,20260824T181001Z-27103c
23304,SET 4 PICNIC CUTLERY CHERRY,2011-11,1,2011-12,M2_gbm_poisson,36.782048,7.836625,abc_group,1,1.645000,12.891247,50,C,Forecast,20260824T181001Z-27103c
23305,SET 4 PICNIC CUTLERY BLUEBERRY,2011-11,1,2011-12,M2_gbm_poisson,39.364461,7.836625,abc_group,1,1.645000,12.891247,53,C,Forecast,20260824T181001Z-27103c
23306,SET OF 36 DOILIES PANTRY DESIGN,2011-11,1,2011-12,M2_gbm_poisson,123.035095,7.836625,abc_group,5,1.645000,12.891247,136,C,Forecast,20260824T181001Z-27103c
23307,SET OF 60 PANTRY DESIGN CAKE CASES,2011-11,1,2011-12,M2_gbm_poisson,762.083147,7.836625,abc_group,5,1.645000,12.891247,775,C,Forecast,20260824T181001Z-27103c
23308,SET OF 60 VINTAGE LEAF CAKE CASES,2011-11,1,2011-12,M2_gbm_poisson,400.896596,7.836625,abc_group,5,1.645000,12.891247,414,C,Forecast,20260824T181001Z-27103c
23309,SET OF 60 I LOVE LONDON CAKE CASES,2011-11,1,2011-12,M2_gbm_poisson,862.029395,7.836625,abc_group,5,1.645000,12.891247,875,C,Forecast,20260824T181001Z-27103c
23310,BUBBLEGUM RING ASSORTED,2011-11,1,2011-12,M2_gbm_poisson,1557.603067,7.836625,abc_group,5,1.645000,12.891247,1571,C,Forecast,20260824T181001Z-27103c
23311,VINTAGE CHRISTMAS STOCKING,2011-11,1,2011-12,M2_gbm_poisson,479.260008,7.836625,abc_group,4,1.645000,12.891247,493,C,Forecast,20260824T181001Z-27103c
23312,VINTAGE CHRISTMAS GIFT SACK,2011-11,1,2011-12,M2_gbm_poisson,187.304087,7.836625,abc_group,4,1.645000,12.891247,201,C,Forecast,20260824T181001Z-27103c
23313,VINTAGE CHRISTMAS BUNTING,2011-11,1,2011-12,M2_gbm_poisson,631.729854,7.836625,abc_group,4,1.645000,12.891247,645,C,Forecast,20260824T181001Z-27103c
23314,VINTAGE CHRISTMAS TABLECLOTH,2011-11,1,2011-12,M2_gbm_poisson,63.021006,7.836625,abc_group,4,1.645000,12.891247,76,C,Forecast,20260824T181001Z-27103c
23315,IVORY REFECTORY CLOCK,2011-11,1,2011-12,M2_gbm_poisson,40.786642,7.836625,abc_group,5,1.645000,12.891247,54,C,Forecast,20260824T181001Z-27103c
23316,RED REFECTORY CLOCK,2011-11,1,2011-12,M2_gbm_poisson,46.884885,7.836625,abc_group,5,1.645000,12.891247,60,C,Forecast,20260824T181001Z-27103c
23317,BLUE REFECTORY CLOCK,2011-11,1,2011-12,M2_gbm_poisson,42.286064,7.836625,abc_group,5,1.645000,12.891247,56,C,Forecast,20260824T181001Z-27103c
23318,BOX OF 6 MINI VINTAGE CRACKERS,2011-11,1,2011-12,M2_gbm_poisson,564.542748,7.836625,abc_group,4,1.645000,12.891247,578,C,Forecast,20260824T181001Z-27103c
23319,BOX OF 6 MINI 50'S CRACKERS,2011-11,1,2011-12,M2_gbm_poisson,668.278237,7.836625,abc_group,4,1.645000,12.891247,682,C,Forecast,20260824T181001Z-27103c
23320,GIANT 50'S CHRISTMAS CRACKER,2011-11,1,2011-12,M2_gbm_poisson,447.727219,7.836625,abc_group,4,1.645000,12.891247,461,C,Forecast,20260824T181001Z-27103c
23321,SMALL WHITE HEART OF WICKER,2011-11,1,2011-12,M2_gbm_poisson,712.751780,7.836625,abc_group,5,1.645000,12.891247,726,C,Forecast,20260824T181001Z-27103c
23322,LARGE WHITE HEART OF WICKER,2011-11,1,2011-12,M2_gbm_poisson,477.919506,7.836625,abc_group,5,1.645000,12.891247,491,C,Forecast,20260824T181001Z-27103c
23323,WHITE WICKER STAR,2011-11,1,2011-12,M2_gbm_poisson,254.723134,7.836625,abc_group,5,1.645000,12.891247,268,C,Forecast,20260824T181001Z-27103c
23324,RUSTIC STRAWBERRY JAM POT LARGE,2011-11,1,2011-12,M2_gbm_poisson,49.862886,7.836625,abc_group,3,1.645000,12.891247,63,C,Forecast,20260824T181001Z-27103c
23325,RUSTIC STRAWBERRY JAM POT SMALL,2011-11,1,2011-12,M2_gbm_poisson,62.421550,7.836625,abc_group,3,1.645000,12.891247,76,C,Forecast,20260824T181001Z-27103c
23326,HANGING MINI COLOURED BOTTLES,2011-11,1,2011-12,M2_gbm_poisson,150.484364,7.836625,abc_group,3,1.645000,12.891247,164,C,Forecast,20260824T181001Z-27103c
