rank,stock_code,cum_product_share,revenue,revenue_share,cum_revenue_share,abc_class
1639,22714,0.3471,2140.3600,0.0001,0.8944,B
1640,23128,0.3473,2138.0800,0.0001,0.8945,B
1641,23066,0.3475,2137.8100,0.0001,0.8947,B
1642,21617,0.3477,2135.0100,0.0001,0.8948,B
1643,22853,0.3479,2133.6800,0.0001,0.8949,B
1644,84670,0.3482,2128.7200,0.0001,0.8950,B
1645,21643,0.3484,2127.9400,0.0001,0.8951,B
1646,21195,0.3486,2122.6600,0.0001,0.8952,B
1647,17091J,0.3488,2122.2700,0.0001,0.8953,B
1648,22074,0.3490,2121.9000,0.0001,0.8954,B
1649,21359,0.3492,2116.4800,0.0001,0.8956,B
1650,22515,0.3494,2115.1800,0.0001,0.8957,B
1651,23161,0.3496,2110.8600,0.0001,0.8958,B
1652,23438,0.3499,2106.2500,0.0001,0.8959,B
1653,22677,0.3501,2105.4800,0.0001,0.8960,B
1654,22453,0.3503,2103.7700,0.0001,0.8961,B
1655,21774,0.3505,2102.7500,0.0001,0.8962,B
1656,84676,0.3507,2102.4600,0.0001,0.8963,B
1657,40018F,0.3509,2100.3300,0.0001,0.8964,B
1658,22708,0.3511,2098.5000,0.0001,0.8966,B
1659,20764,0.3513,2097.3800,0.0001,0.8967,B
1660,23233,0.3515,2095.0000,0.0001,0.8968,B
1661,23046,0.3518,2091.5400,0.0001,0.8969,B
1662,22859,0.3520,2085.7500,0.0001,0.8970,B
1663,79323S,0.3522,2084.3200,0.0001,0.8971,B
1664,72799F,0.3524,2082.7400,0.0001,0.8972,B
1665,21905,0.3526,2080.9300,0.0001,0.8973,B
1666,84854,0.3528,2079.4700,0.0001,0.8974,B
1667,21291,0.3530,2077.9300,0.0001,0.8975,B
1668,84797B,0.3532,2077.8200,0.0001,0.8976,B
1669,22948,0.3535,2071.4600,0.0001,0.8978,B
1670,22913,0.3537,2071.4200,0.0001,0.8979,B
1671,21070,0.3539,2071.1600,0.0001,0.8980,B
1672,23152,0.3541,2069.4000,0.0001,0.8981,B
1673,22023,0.3543,2069.2400,0.0001,0.8982,B
1674,23031,0.3545,2066.5200,0.0001,0.8983,B
1675,21865,0.3547,2064.9200,0.0001,0.8984,B
1676,84990,0.3549,2062.1900,0.0001,0.8985,B
1677,21077,0.3551,2058.1000,0.0001,0.8986,B
1678,22182,0.3554,2056.4500,0.0001,0.8987,B
1679,23197,0.3556,2056.2900,0.0001,0.8988,B
1680,22279,0.3558,2055.1400,0.0001,0.8989,B
1681,21058,0.3560,2049.7800,0.0001,0.8991,B
1682,23005,0.3562,2046.1300,0.0001,0.8992,B
1683,21200,0.3564,2045.4200,0.0001,0.8993,B
1684,22069,0.3566,2041.8200,0.0001,0.8994,B
1685,84459A,0.3568,2041.6900,0.0001,0.8995,B
1686,22935,0.3571,2040.5600,0.0001,0.8996,B
1687,85016,0.3573,2033.3300,0.0001,0.8997,B
1688,85049H,0.3575,2033.1500,0.0001,0.8998,B
1689,22832,0.3577,2033.1500,0.0001,0.8999,B
1690,84509G,0.3579,2032.8700,0.0001,0.9000,B
1691,23403,0.3581,2031.9700,0.0001,0.9001,B
1692,23681,0.3583,2031.8700,0.0001,0.9002,B
1693,22400,0.3585,2031.3800,0.0001,0.9003,B
1694,21348,0.3587,2030.8400,0.0001,0.9004,B
1695,47591C,0.3590,2029.2700,0.0001,0.9006,B
1696,23445,0.3592,2028.4400,0.0001,0.9007,B
1697,21612,0.3594,2025.7700,0.0001,0.9008,B
1698,22308,0.3596,2025.2500,0.0001,0.9009,B
1699,22903,0.3598,2024.3200,0.0001,0.9010,B
1700,21640,0.3600,2023.9000,0.0001,0.9011,B
1701,23268,0.3602,2018.1400,0.0001,0.9012,B
1702,21397,0.3604,2017.7400,0.0001,0.9013,B
1703,22785,0.3607,2017.1000,0.0001,0.9014,B
1704,23291,0.3609,2016.7700,0.0001,0.9015,B
1705,23227,0.3611,2015.2200,0.0001,0.9016,B
1706,22996,0.3613,2015.0600,0.0001,0.9017,B
1707,22261,0.3615,2011.3100,0.0001,0.9018,B
1708,22520,0.3617,2011.2800,0.0001,0.9019,B
1709,37476,0.3619,2010.6000,0.0001,0.9020,B
1710,79323G,0.3621,2007.8800,0.0001,0.9021,B
1711,23251,0.3623,2000.9100,0.0001,0.9022,B
1712,22211,0.3626,1996.7700,0.0001,0.9024,B
1713,20686,0.3628,1996.3400,0.0001,0.9025,B
1714,21389,0.3630,1996.1900,0.0001,0.9026,B
1715,23370,0.3632,1995.9900,0.0001,0.9027,B
1716,20703,0.3634,1993.4700,0.0001,0.9028,B
1717,22201,0.3636,1992.3600,0.0001,0.9029,B
1718,23213,0.3638,1991.6400,0.0001,0.9030,B
1719,22338,0.3640,1989.6400,0.0001,0.9031,B
1720,22521,0.3643,1987.9300,0.0001,0.9032,B
1721,22719,0.3645,1987.8300,0.0001,0.9033,B
1722,23326,0.3647,1986.8000,0.0001,0.9034,B
1723,21620,0.3649,1984.7500,0.0001,0.9035,B
1724,23315,0.3651,1984.6100,0.0001,0.9036,B
1725,23529,0.3653,1982.0300,0.0001,0.9037,B
1726,85217,0.3655,1981.8500,0.0001,0.9038,B
1727,22559,0.3657,1979.4900,0.0001,0.9039,B
1728,20871,0.3659,1978.0500,0.0001,0.9040,B
1729,23289,0.3662,1977.6500,0.0001,0.9041,B
1730,21504,0.3664,1974.7800,0.0001,0.9042,B
1731,21657,0.3666,1967.3800,0.0001,0.9043,B
1732,21630,0.3668,1964.4400,0.0001,0.9044,B
1733,21082,0.3670,1960.4500,0.0001,0.9045,B
1734,22932,0.3672,1960.0800,0.0001,0.9046,B
1735,21356,0.3674,1958.5500,0.0001,0.9047,B
1736,21619,0.3676,1958.0300,0.0001,0.9049,B
1737,79160,0.3679,1956.2700,0.0001,0.9050,B
1738,17084R,0.3681,1953.3300,0.0001,0.9051,B
1739,22405,0.3683,1949.7700,0.0001,0.9052,B
1740,21695,0.3685,1946.3900,0.0001,0.9053,B
1741,22204,0.3687,1945.5400,0.0001,0.9054,B
1742,21629,0.3689,1945.4700,0.0001,0.9055,B
1743,23486,0.3691,1943.1900,0.0001,0.9056,B
1744,20984,0.3693,1940.9600,0.0001,0.9057,B
1745,22262,0.3695,1937.9000,0.0001,0.9058,B
1746,35971,0.3698,1935.4000,0.0001,0.9059,B
1747,22799,0.3700,1932.3400,0.0001,0.9060,B
1748,21803,0.3702,1931.4600,0.0001,0.9061,B
1749,22931,0.3704,1925.0500,0.0001,0.9062,B
1750,20716,0.3706,1925.0400,0.0001,0.9063,B
1751,23094,0.3708,1924.9200,0.0001,0.9064,B
1752,23068,0.3710,1924.6000,0.0001,0.9065,B
1753,21538,0.3712,1924.5100,0.0001,0.9066,B
1754,22098,0.3715,1921.2600,0.0001,0.9067,B
1755,21043,0.3717,1921.0300,0.0001,0.9068,B
1756,21802,0.3719,1917.2000,0.0001,0.9069,B
1757,22614,0.3721,1916.8400,0.0001,0.9070,B
1758,22343,0.3723,1912.1800,0.0001,0.9071,B
1759,40001,0.3725,1911.6500,0.0001,0.9072,B
1760,85232A,0.3727,1910.2200,0.0001,0.9073,B
1761,20684,0.3729,1910.0600,0.0001,0.9074,B
1762,22496,0.3731,1908.4000,0.0001,0.9075,B
1763,21692,0.3734,1906.6200,0.0001,0.9076,B
1764,85162B,0.3736,1905.1500,0.0001,0.9077,B
1765,22522,0.3738,1904.9600,0.0001,0.9078,B
1766,22068,0.3740,1904.8200,0.0001,0.9079,B
1767,46775D,0.3742,1904.2900,0.0001,0.9080,B
1768,84763,0.3744,1903.0000,0.0001,0.9081,B
1769,23155,0.3746,1899.7900,0.0001,0.9082,B
1770,22928,0.3748,1899.4600,0.0001,0.9083,B
1771,21647,0.3751,1899.2800,0.0001,0.9084,B
1772,22695,0.3753,1899.0900,0.0001,0.9085,B
1773,20846,0.3755,1896.9700,0.0001,0.9086,B
1774,84581,0.3757,1896.7600,0.0001,0.9087,B
1775,23145,0.3759,1895.5200,0.0001,0.9088,B
1776,23228,0.3761,1894.3100,0.0001,0.9089,B
1777,23274,0.3763,1892.9200,0.0001,0.9090,B
1778,21659,0.3765,1891.7000,0.0001,0.9091,B
1779,21445,0.3767,1887.2300,0.0001,0.9092,B
1780,21581,0.3770,1885.7800,0.0001,0.9093,B
1781,23075,0.3772,1885.6000,0.0001,0.9094,B
1782,21773,0.3774,1882.1800,0.0001,0.9095,B
1783,22858,0.3776,1877.3400,0.0001,0.9096,B
1784,84856S,0.3778,1877.2100,0.0001,0.9097,B
1785,22985,0.3780,1874.2400,0.0001,0.9098,B
1786,84519B,0.3782,1873.3300,0.0001,0.9099,B
1787,21085,0.3784,1872.6800,0.0001,0.9100,B
1788,21687,0.3787,1871.2300,0.0001,0.9101,B
1789,22523,0.3789,1870.4600,0.0001,0.9102,B
1790,21241,0.3791,1869.0700,0.0001,0.9103,B
1791,21091,0.3793,1868.7000,0.0001,0.9104,B
1792,22565,0.3795,1867.0400,0.0001,0.9105,B
1793,21394,0.3797,1864.6300,0.0001,0.9106,B
1794,21991,0.3799,1864.3900,0.0001,0.9107,B
1795,21613,0.3801,1861.4500,0.0001,0.9108,B
1796,23490,0.3803,1860.3500,0.0001,0.9109,B
1797,21841,0.3806,1857.4700,0.0001,0.9110,B
1798,85231B,0.3808,1854.3100,0.0001,0.9111,B
1799,21287,0.3810,1854.3000,0.0001,0.9112,B
1800,22599,0.3812,1853.9700,0.0001,0.9112,B
1801,85164B,0.3814,1851.2200,0.0001,0.9113,B
1802,22753,0.3816,1850.4300,0.0001,0.9114,B
1803,21983,0.3818,1849.7000,0.0001,0.9115,B
1804,21547,0.3820,1848.4700,0.0001,0.9116,B
1805,22535,0.3823,1847.3700,0.0001,0.9117,B
1806,21677,0.3825,1844.5000,0.0001,0.9118,B
1807,85185B,0.3827,1843.4600,0.0001,0.9119,B
1808,85162C,0.3829,1841.7000,0.0001,0.9120,B
1809,20772,0.3831,1836.1200,0.0001,0.9121,B
1810,21894,0.3833,1829.8900,0.0001,0.9122,B
1811,85039A,0.3835,1829.7200,0.0001,0.9123,B
1812,22678,0.3837,1829.3500,0.0001,0.9124,B
1813,21357,0.3839,1827.7600,0.0001,0.9125,B
1814,22317,0.3842,1827.6400,0.0001,0.9126,B
1815,21618,0.3844,1823.7400,0.0001,0.9127,B
1816,23235,0.3846,1821.1400,0.0001,0.9128,B
1817,84327A,0.3848,1820.2700,0.0001,0.9129,B
1818,35953,0.3850,1819.0400,0.0001,0.9130,B
1819,23359,0.3852,1815.7600,0.0001,0.9131,B
1820,22513,0.3854,1815.5300,0.0001,0.9132,B
1821,23302,0.3856,1814.4100,0.0001,0.9133,B
1822,21391,0.3859,1811.8900,0.0001,0.9134,B
1823,21088,0.3861,1811.3400,0.0001,0.9135,B
1824,21384,0.3863,1810.1900,0.0001,0.9136,B
1825,22210,0.3865,1809.6700,0.0001,0.9137,B
1826,21161,0.3867,1806.0500,0.0001,0.9137,B
1827,16016,0.3869,1802.7000,0.0001,0.9138,B
1828,90167,0.3871,1801.1700,0.0001,0.9139,B
1829,21280,0.3873,1800.4400,0.0001,0.9140,B
1830,21529,0.3875,1790.4400,0.0001,0.9141,B
1831,22680,0.3878,1789.2300,0.0001,0.9142,B
1832,21761,0.3880,1784.8000,0.0001,0.9143,B
1833,84748,0.3882,1781.1200,0.0001,0.9144,B
1834,22533,0.3884,1780.8400,0.0001,0.9145,B
1835,85173,0.3886,1778.8000,0.0001,0.9146,B
1836,20729,0.3888,1778.1200,0.0001,0.9147,B
1837,23525,0.3890,1777.6100,0.0001,0.9148,B
1838,21548,0.3892,1776.1200,0.0001,0.9149,B
1839,22587,0.3895,1775.5900,0.0001,0.9150,B
1840,23160,0.3897,1774.8000,0.0001,0.9151,B
1841,22324,0.3899,1772.2800,0.0001,0.9152,B
1842,22770,0.3901,1769.7200,0.0001,0.9152,B
1843,23057,0.3903,1768.6700,0.0001,0.9153,B
1844,21158,0.3905,1766.6300,0.0001,0.9154,B
1845,22586,0.3907,1766.5400,0.0001,0.9155,B
1846,22307,0.3909,1765.0800,0.0001,0.9156,B
1847,84507B,0.3911,1764.0300,0.0001,0.9157,B
1848,22802,0.3914,1762.5900,0.0001,0.9158,B
1849,22254,0.3916,1762.2100,0.0001,0.9159,B
1850,22103,0.3918,1760.6400,0.0001,0.9160,B
1851,23434,0.3920,1759.7900,0.0001,0.9161,B
1852,37343,0.3922,1759.0400,0.0001,0.9162,B
1853,21163,0.3924,1757.9200,0.0001,0.9163,B
1854,23378,0.3926,1749.3200,0.0001,0.9164,B
1855,23148,0.3928,1749.0800,0.0001,0.9164,B
1856,21652,0.3931,1747.9400,0.0001,0.9165,B
1857,21780,0.3933,1745.8500,0.0001,0.9166,B
1858,85060,0.3935,1745.6200,0.0001,0.9167,B
1859,21205,0.3937,1744.4200,0.0001,0.9168,B
1860,23394,0.3939,1742.1200,0.0001,0.9169,B
1861,21637,0.3941,1741.7200,0.0001,0.9170,B
1862,84535B,0.3943,1740.7800,0.0001,0.9171,B
1863,21760,0.3945,1740.0000,0.0001,0.9172,B
1864,21000,0.3947,1738.4000,0.0001,0.9173,B
1865,21662,0.3950,1735.0500,0.0001,0.9174,B
1866,16169E,0.3952,1734.5400,0.0001,0.9175,B
1867,22546,0.3954,1734.1100,0.0001,0.9175,B
1868,37342,0.3956,1731.4000,0.0001,0.9176,B
1869,22035,0.3958,1731.2400,0.0001,0.9177,B
1870,47591B,0.3960,1725.5200,0.0001,0.9178,B
1871,22686,0.3962,1725.4700,0.0001,0.9179,B
1872,23358,0.3964,1725.3500,0.0001,0.9180,B
1873,23374,0.3967,1724.5400,0.0001,0.9181,B
1874,23357,0.3969,1721.7600,0.0001,0.9182,B
1875,21895,0.3971,1718.6300,0.0001,0.9183,B
1876,79302M,0.3973,1717.4500,0.0001,0.9184,B
1877,21281,0.3975,1716.8000,0.0001,0.9185,B
1878,21090,0.3977,1714.9900,0.0001,0.9185,B
1879,21927,0.3979,1714.4900,0.0001,0.9186,B
1880,21275,0.3981,1714.4800,0.0001,0.9187,B
1881,20767,0.3983,1713.8400,0.0001,0.9188,B
1882,35809A,0.3986,1708.3200,0.0001,0.9189,B
1883,23122,0.3988,1707.8400,0.0001,0.9190,B
1884,22934,0.3990,1707.4700,0.0001,0.9191,B
1885,84843,0.3992,1707.2600,0.0001,0.9192,B
1886,23096,0.3994,1707.0500,0.0001,0.9193,B
1887,20990,0.3996,1706.1400,0.0001,0.9194,B
1888,22026,0.3998,1705.7900,0.0001,0.9194,B
1889,23101,0.4000,1703.2600,0.0001,0.9195,B
1890,84795A,0.4003,1696.0200,0.0001,0.9196,B
1891,10125,0.4005,1693.6800,0.0001,0.9197,B
1892,85127,0.4007,1690.7500,0.0001,0.9198,B
1893,23317,0.4009,1687.8500,0.0001,0.9199,B
1894,85221,0.4011,1685.4600,0.0001,0.9200,B
1895,21251,0.4013,1683.9300,0.0001,0.9201,B
1896,22323,0.4015,1683.3100,0.0001,0.9202,B
1897,17129F,0.4017,1682.9500,0.0001,0.9202,B
1898,23399,0.4019,1679.4800,0.0001,0.9203,B
1899,22209,0.4022,1674.2900,0.0001,0.9204,B
1900,84006,0.4024,1673.4700,0.0001,0.9205,B
1901,23372,0.4026,1673.3100,0.0001,0.9206,B
1902,22438,0.4028,1672.9100,0.0001,0.9207,B
1903,22922,0.4030,1671.6000,0.0001,0.9208,B
1904,72816,0.4032,1671.5200,0.0001,0.9209,B
1905,72817,0.4034,1671.2800,0.0001,0.9209,B
1906,22679,0.4036,1667.6500,0.0001,0.9210,B
1907,21382,0.4039,1663.4100,0.0001,0.9211,B
1908,21633,0.4041,1663.1100,0.0001,0.9212,B
1909,23501,0.4043,1662.6000,0.0001,0.9213,B
1910,23500,0.4045,1659.4900,0.0001,0.9214,B
1911,23491,0.4047,1658.5100,0.0001,0.9215,B
1912,23073,0.4049,1656.5000,0.0001,0.9216,B
1913,21446,0.4051,1654.8300,0.0001,0.9216,B
1914,21278,0.4053,1654.4500,0.0001,0.9217,B
1915,21576,0.4055,1654.2300,0.0001,0.9218,B
1916,21294,0.4058,1653.7500,0.0001,0.9219,B
1917,22706,0.4060,1651.2400,0.0001,0.9220,B
1918,22516,0.4062,1651.0400,0.0001,0.9221,B
1919,20996,0.4064,1650.8100,0.0001,0.9222,B
1920,22422,0.4066,1645.7400,0.0001,0.9222,B
1921,21332,0.4068,1644.1700,0.0001,0.9223,B
1922,22975,0.4070,1643.7700,0.0001,0.9224,B
1923,21645,0.4072,1642.6500,0.0001,0.9225,B
1924,21426,0.4075,1642.1100,0.0001,0.9226,B
1925,23181,0.4077,1640.3100,0.0001,0.9227,B
1926,21448,0.4079,1640.1700,0.0001,0.9228,B
1927,21545,0.4081,1640.1200,0.0001,0.9229,B
1928,37441,0.4083,1639.8000,0.0001,0.9229,B
1929,23244,0.4085,1639.6900,0.0001,0.9230,B
1930,23401,0.4087,1638.8400,0.0001,0.9231,B
1931,22673,0.4089,1638.7500,0.0001,0.9232,B
1932,21541,0.4091,1636.2400,0.0001,0.9233,B
1933,70007,0.4094,1633.9900,0.0001,0.9234,B
1934,23348,0.4096,1633.8100,0.0001,0.9235,B
1935,22025,0.4098,1631.6200,0.0001,0.9235,B
1936,35241,0.4100,1631.4200,0.0001,0.9236,B
1937,21593,0.4102,1629.3100,0.0001,0.9237,B
1938,21283,0.4104,1629.2000,0.0001,0.9238,B
1939,85036C,0.4106,1629.0200,0.0001,0.9239,B
1940,48195,0.4108,1627.9900,0.0001,0.9240,B
1941,85180A,0.4111,1627.2900,0.0001,0.9241,B
1942,22410,0.4113,1627.2000,0.0001,0.9241,B
1943,84619,0.4115,1622.9600,0.0001,0.9242,B
1944,85160A,0.4117,1622.7900,0.0001,0.9243,B
1945,21837,0.4119,1622.6400,0.0001,0.9244,B
1946,21793,0.4121,1619.9000,0.0001,0.9245,B
1947,84919,0.4123,1619.8400,0.0001,0.9246,B
1948,21162,0.4125,1619.3200,0.0001,0.9247,B
1949,21279,0.4127,1619.2800,0.0001,0.9247,B
1950,85131A,0.4130,1619.2300,0.0001,0.9248,B
1951,21157,0.4132,1616.9500,0.0001,0.9249,B
1952,21656,0.4134,1614.5400,0.0001,0.9250,B
1953,46776F,0.4136,1610.5000,0.0001,0.9251,B
1954,23270,0.4138,1610.0300,0.0001,0.9252,B
1955,23214,0.4140,1609.8200,0.0001,0.9252,B
1956,35810A,0.4142,1604.7400,0.0001,0.9253,B
1957,82615,0.4144,1603.9700,0.0001,0.9254,B
1958,21542,0.4147,1600.7500,0.0001,0.9255,B
1959,20802,0.4149,1596.8100,0.0001,0.9256,B
1960,22123,0.4151,1592.4100,0.0001,0.9257,B
1961,35160,0.4153,1590.6400,0.0001,0.9257,B
1962,21284,0.4155,1590.0400,0.0001,0.9258,B
1963,85170A,0.4157,1585.0600,0.0001,0.9259,B
1964,22260,0.4159,1583.3600,0.0001,0.9260,B
1965,85222,0.4161,1579.6800,0.0001,0.9261,B
1966,23368,0.4163,1579.6500,0.0001,0.9262,B
1967,22319,0.4166,1579.4800,0.0001,0.9262,B
1968,23287,0.4168,1578.3800,0.0001,0.9263,B
1969,21383,0.4170,1575.7300,0.0001,0.9264,B
1970,21694,0.4172,1575.4600,0.0001,0.9265,B
1971,84913B,0.4174,1574.6900,0.0001,0.9266,B
1972,21631,0.4176,1571.7500,0.0001,0.9267,B
1973,21092,0.4178,1571.5000,0.0001,0.9267,B
1974,22517,0.4180,1568.6900,0.0001,0.9268,B
1975,23462,0.4183,1567.1400,0.0001,0.9269,B
1976,15059A,0.4185,1567.0000,0.0001,0.9270,B
1977,79323B,0.4187,1565.7000,0.0001,0.9271,B
1978,21550,0.4189,1565.5100,0.0001,0.9272,B
1979,22099,0.4191,1564.8500,0.0001,0.9272,B
1980,84536B,0.4193,1562.9800,0.0001,0.9273,B
1981,85194L,0.4195,1560.6300,0.0001,0.9274,B
1982,23090,0.4197,1559.0900,0.0001,0.9275,B
1983,21276,0.4199,1558.9400,0.0001,0.9276,B
1984,84789,0.4202,1558.3900,0.0001,0.9276,B
1985,21972,0.4204,1557.9000,0.0001,0.9277,B
1986,21925,0.4206,1557.3300,0.0001,0.9278,B
1987,21675,0.4208,1556.8600,0.0001,0.9279,B
1988,21711,0.4210,1555.6600,0.0001,0.9280,B
1989,23226,0.4212,1554.1700,0.0001,0.9281,B
1990,72803A,0.4214,1553.5000,0.0001,0.9281,B
1991,21399,0.4216,1550.4400,0.0001,0.9282,B
1992,21289,0.4219,1548.0600,0.0001,0.9283,B
1993,85036B,0.4221,1547.1000,0.0001,0.9284,B
1994,22705,0.4223,1546.8600,0.0001,0.9285,B
1995,84509C,0.4225,1546.4600,0.0001,0.9285,B
1996,23505,0.4227,1545.1200,0.0001,0.9286,B
1997,16033,0.4229,1544.5200,0.0001,0.9287,B
1998,21610,0.4231,1543.6700,0.0001,0.9288,B
1999,75131,0.4233,1543.0300,0.0001,0.9289,B
2000,22106,0.4235,1541.7600,0.0001,0.9290,B
2001,20766,0.4238,1540.9700,0.0001,0.9290,B
2002,22681,0.4240,1540.2400,0.0001,0.9291,B
2003,35471D,0.4242,1540.0400,0.0001,0.9292,B
2004,22608,0.4244,1539.4300,0.0001,0.9293,B
2005,21867,0.4246,1539.4000,0.0001,0.9294,B
2006,22446,0.4248,1538.9100,0.0001,0.9294,B
2007,84795D,0.4250,1538.7900,0.0001,0.9295,B
2008,23273,0.4252,1538.6000,0.0001,0.9296,B
2009,20735,0.4255,1535.1900,0.0001,0.9297,B
2010,72008,0.4257,1531.4000,0.0001,0.9298,B
2011,21286,0.4259,1529.7900,0.0001,0.9298,B
2012,22322,0.4261,1528.2100,0.0001,0.9299,B
2013,20902,0.4263,1525.2200,0.0001,0.9300,B
2014,22288,0.4265,1523.4900,0.0001,0.9301,B
2015,21282,0.4267,1522.2800,0.0001,0.9302,B
2016,21579,0.4269,1520.3500,0.0001,0.9302,B
2017,22337,0.4271,1519.9200,0.0001,0.9303,B
2018,22786,0.4274,1519.7000,0.0001,0.9304,B
2019,21189,0.4276,1519.4300,0.0001,0.9305,B
2020,21099,0.4278,1516.6400,0.0001,0.9306,B
2021,85159B,0.4280,1516.5000,0.0001,0.9306,B
2022,21785,0.4282,1514.6300,0.0001,0.9307,B
2023,21146,0.4284,1513.6700,0.0001,0.9308,B
2024,20768,0.4286,1511.3800,0.0001,0.9309,B
2025,21661,0.4288,1511.3100,0.0001,0.9310,B
2026,22137,0.4291,1508.2800,0.0001,0.9310,B
2027,21634,0.4293,1507.7400,0.0001,0.9311,B
2028,21002,0.4295,1507.2200,0.0001,0.9312,B
2029,20986,0.4297,1504.8600,0.0001,0.9313,B
2030,84526,0.4299,1503.6400,0.0001,0.9314,B
2031,85177,0.4301,1502.5200,0.0001,0.9314,B
2032,23391,0.4303,1499.5700,0.0001,0.9315,B
2033,23366,0.4305,1498.5000,0.0001,0.9316,B
2034,21009,0.4307,1494.9900,0.0001,0.9317,B
2035,21066,0.4310,1493.4200,0.0001,0.9317,B
2036,84856L,0.4312,1492.2800,0.0001,0.9318,B
2037,22683,0.4314,1489.7600,0.0001,0.9319,B
2038,84510B,0.4316,1483.2000,0.0001,0.9320,B
2039,22982,0.4318,1483.1200,0.0001,0.9321,B
2040,22682,0.4320,1482.4600,0.0001,0.9321,B
2041,85125,0.4322,1479.5100,0.0001,0.9322,B
2042,21392,0.4324,1478.1300,0.0001,0.9323,B
2043,21199,0.4327,1475.9000,0.0001,0.9324,B
2044,84616,0.4329,1472.6200,0.0001,0.9324,B
2045,22912,0.4331,1471.0900,0.0001,0.9325,B
2046,20734,0.4333,1470.6200,0.0001,0.9326,B
2047,21869,0.4335,1469.5800,0.0001,0.9327,B
2048,84659A,0.4337,1469.5100,0.0001,0.9328,B
2049,85198,0.4339,1469.5000,0.0001,0.9328,B
2050,21849,0.4341,1468.6600,0.0001,0.9329,B
2051,21801,0.4343,1467.6600,0.0001,0.9330,B
2052,21851,0.4346,1465.2700,0.0001,0.9331,B
2053,23528,0.4348,1463.4000,0.0001,0.9331,B
2054,79030G,0.4350,1462.9500,0.0001,0.9332,B
2055,21644,0.4352,1461.4700,0.0001,0.9333,B
2056,22052,0.4354,1460.5000,0.0001,0.9334,B
2057,22929,0.4356,1459.7500,0.0001,0.9334,B
2058,21410,0.4358,1458.2800,0.0001,0.9335,B
2059,85098B,0.4360,1456.9400,0.0001,0.9336,B
2060,21051,0.4363,1456.8300,0.0001,0.9337,B
2061,23280,0.4365,1454.7200,0.0001,0.9338,B
2062,84637,0.4367,1454.4900,0.0001,0.9338,B
2063,21198,0.4369,1452.5000,0.0001,0.9339,B
2064,22157,0.4371,1451.4000,0.0001,0.9340,B
2065,23267,0.4373,1449.9300,0.0001,0.9341,B
2066,22228,0.4375,1445.2900,0.0001,0.9341,B
2067,35637A,0.4377,1445.0500,0.0001,0.9342,B
2068,85055,0.4380,1442.9400,0.0001,0.9343,B
2069,84313C,0.4382,1442.3900,0.0001,0.9344,B
2070,84596G,0.4384,1436.0300,0.0001,0.9344,B
2071,22287,0.4386,1435.3600,0.0001,0.9345,B
2072,23369,0.4388,1435.3300,0.0001,0.9346,B
2073,22249,0.4390,1433.0300,0.0001,0.9347,B
2074,20733,0.4392,1430.6000,0.0001,0.9347,B
2075,22976,0.4394,1430.3000,0.0001,0.9348,B
2076,21159,0.4396,1429.9900,0.0001,0.9349,B
2077,22316,0.4399,1429.0700,0.0001,0.9350,B
2078,23250,0.4401,1427.2800,0.0001,0.9350,B
2079,85167B,0.4403,1426.3400,0.0001,0.9351,B
2080,23034,0.4405,1425.3600,0.0001,0.9352,B
2081,35965,0.4407,1423.6300,0.0001,0.9353,B
2082,22815,0.4409,1422.7500,0.0001,0.9353,B
2083,21807,0.4411,1422.4500,0.0001,0.9354,B
2084,20801,0.4413,1422.0000,0.0001,0.9355,B
2085,22390,0.4416,1419.8800,0.0001,0.9356,B
2086,21532,0.4418,1419.7100,0.0001,0.9356,B
2087,23334,0.4420,1416.9900,0.0001,0.9357,B
2088,23217,0.4422,1416.9600,0.0001,0.9358,B
2089,23365,0.4424,1416.5800,0.0001,0.9359,B
2090,15034,0.4426,1414.6000,0.0001,0.9359,B
2091,85136C,0.4428,1411.9400,0.0001,0.9360,B
2092,23524,0.4430,1411.6200,0.0001,0.9361,B
2093,20761,0.4432,1411.2100,0.0001,0.9362,B
2094,23271,0.4435,1411.1700,0.0001,0.9362,B
2095,85071A,0.4437,1410.6200,0.0001,0.9363,B
2096,21292,0.4439,1408.8700,0.0001,0.9364,B
2097,23249,0.4441,1407.9500,0.0001,0.9365,B
2098,22093,0.4443,1407.6400,0.0001,0.9365,B
2099,47503A,0.4445,1405.5100,0.0001,0.9366,B
2100,22396,0.4447,1404.7300,0.0001,0.9367,B
2101,23470,0.4449,1404.2900,0.0001,0.9368,B
2102,23086,0.4452,1404.0500,0.0001,0.9368,B
2103,22817,0.4454,1402.9800,0.0001,0.9369,B
2104,21395,0.4456,1401.6000,0.0001,0.9370,B
2105,21910,0.4458,1398.1800,0.0001,0.9370,B
2106,23055,0.4460,1395.1800,0.0001,0.9371,B
2107,21739,0.4462,1394.7800,0.0001,0.9372,B
2108,85087,0.4464,1392.6400,0.0001,0.9373,B
2109,21358,0.4466,1390.8200,0.0001,0.9373,B
2110,85017B,0.4468,1390.3900,0.0001,0.9374,B
2111,47503K,0.4471,1389.4400,0.0001,0.9375,B
2112,21317,0.4473,1388.0000,0.0001,0.9376,B
2113,22340,0.4475,1387.9500,0.0001,0.9376,B
2114,22819,0.4477,1386.6200,0.0001,0.9377,B
2115,22339,0.4479,1385.4600,0.0001,0.9378,B
2116,22545,0.4481,1385.3000,0.0001,0.9378,B
2117,22685,0.4483,1381.4800,0.0001,0.9379,B
